f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
2070,34.5,7.0,45.082,0.039,0.9352,4.7,3.45,0.56,6.982,0.0,0.0,-0.0,0.0,0.0,0.0,6.82,6.2,6.82,8.08
2071,34.5167,7.0,45.097,0.038,0.9345,4.78,3.42,0.54,6.351,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.13,3.94,7.33
2072,34.5333,7.0,45.112,0.037,0.9351,4.81,3.63,0.43,6.602,0.0,0.0,-0.0,0.0,0.0,0.0,6.85,6.16,6.82,6.57
2073,34.55,7.0,45.128,0.037,0.9358,4.82,3.56,0.42,6.71,0.0,0.0,-0.0,0.0,0.0,0.0,7.04,6.82,5.99,6.99
2074,34.5667,7.0,45.143,0.037,0.9355,4.82,3.43,0.34,6.901,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,6.6,7.0,7.0
2075,34.5833,7.0,45.159,0.036,0.9339,4.84,3.44,0.28,6.622,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,5.94,6.67,6.92
2076,34.6,7.0,45.175,0.037,0.9332,4.81,3.39,0.26,7.435,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,7.55,8.1,7.02
2077,34.6167,7.0,45.191,0.037,0.9329,4.79,3.03,0.28,7.004,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.03,6.99,7.0
2078,34.6333,7.0,45.206,0.038,0.9301,4.84,2.66,0.32,7.883,0.0,0.0,-0.0,0.0,0.0,0.0,6.9,10.65,6.99,6.99
2079,34.65,7.0,45.221,0.039,0.925,4.94,2.29,0.37,7.059,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,7.01,7.22,6.99
2080,34.6667,7.0,45.236,0.04,0.9208,4.77,1.56,0.32,6.971,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,6.81,7.01,7.02
2081,34.6833,7.0,45.249,0.041,0.9152,4.57,0.9,0.24,6.961,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,6.95,6.96,6.98
2082,34.7,7.0,45.263,0.042,0.912,4.51,0.8,0.22,4.673,0.0,0.0,-0.0,0.0,0.0,0.0,7.06,4.97,4.66,2.0
2083,34.7167,7.0,45.275,0.043,0.9158,4.29,0.58,0.19,6.783,0.0,0.0,-0.0,0.0,0.0,0.0,6.84,5.02,8.37,6.9
2084,34.7333,7.0,45.286,0.044,0.9197,4.12,0.16,0.18,6.814,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.22,6.99,7.05
2085,34.75,7.0,45.298,0.044,0.9224,4.0,-0.29,0.12,6.89,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.06,7.51,7.0
2086,34.7667,7.0,45.31,0.045,0.9249,4.01,-0.64,0.17,6.379,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,5.12,6.54,6.88
2087,34.7833,7.0,45.322,0.044,0.9273,4.13,-0.82,0.13,7.211,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,5.79,9.09,6.99
2088,34.8,7.0,45.335,0.043,0.9287,4.31,-1.12,0.1,8.05,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,5.93,12.18,7.07
2089,34.8167,7.0,45.349,0.041,0.9288,4.55,-1.46,0.07,7.041,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.23,7.91,7.06
2090,34.8333,7.0,45.363,0.04,0.9294,4.44,-1.34,-0.15,5.978,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,5.1,6.99,4.88
2091,34.85,7.0,45.378,0.04,0.9299,4.39,-1.35,-0.16,6.947,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,6.27,7.38,7.11
2092,34.8667,7.0,45.394,0.041,0.9301,4.36,-1.53,-0.11,6.921,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,6.59,7.04,7.02
2093,34.8833,7.0,45.41,0.041,0.9294,4.41,-1.42,-0.08,6.453,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,5.86,6.32,6.6
2094,34.9,7.0,45.426,0.041,0.9302,4.4,-1.33,-0.06,7.135,0.0,0.0,-0.0,0.0,0.0,0.0,7.24,7.07,7.14,7.08
2095,34.9167,7.0,45.442,0.041,0.9311,4.38,-1.53,-0.15,7.085,0.0,0.0,-0.0,0.0,0.0,0.0,7.06,7.2,7.04,7.04
2096,34.9333,7.0,45.458,0.041,0.9299,4.35,-1.68,-0.16,6.93,0.0,0.0,-0.0,0.0,0.0,0.0,6.57,7.4,6.88,6.87
2097,34.95,7.0,45.474,0.04,0.9289,4.43,-1.33,-0.12,5.319,0.0,0.0,-0.0,0.0,0.0,0.0,7.15,7.21,1.46,5.45
2098,34.9667,7.0,45.49,0.04,0.9306,4.34,-1.33,-0.07,6.725,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,6.78,6.02,7.04
2099,34.9833,7.0,45.507,0.04,0.9307,4.24,-1.43,-0.13,7.381,0.0,0.0,-0.0,0.0,0.0,0.0,7.12,8.63,6.9,6.88
2100,35.0,7.0,45.523,0.04,0.9284,4.18,-1.48,-0.18,6.155,0.0,0.0,-0.0,0.0,0.0,0.0,6.54,6.42,6.79,4.88
2101,35.0167,7.0,45.539,0.04,0.9295,4.15,-1.2,-0.16,6.614,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.23,6.28,6.97
2102,35.0333,7.0,45.555,0.04,0.9307,4.07,-1.15,-0.16,6.841,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,6.38,7.01,6.97
2103,35.05,7.0,45.572,0.04,0.9302,4.06,-1.17,-0.17,6.865,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,6.43,7.01,7.01
2104,35.0667,7.0,45.588,0.039,0.9277,4.09,-1.14,-0.15,6.187,0.0,0.0,-0.0,0.0,0.0,0.0,7.08,6.51,4.08,7.08
2105,35.0833,7.0,45.604,0.039,0.9298,4.1,-1.16,-0.17,6.916,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.27,6.39,7.0
2106,35.1,7.0,45.619,0.038,0.9304,4.11,-1.25,-0.19,6.929,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.78,6.97,6.98
2107,35.1167,7.0,45.635,0.038,0.9286,4.19,-1.35,-0.22,6.83,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.32,7.0,7.01
2108,35.1333,7.0,45.651,0.037,0.9281,4.26,-1.51,-0.23,6.983,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,7.1,6.88,6.99
2109,35.15,7.0,45.666,0.037,0.9274,4.29,-1.78,-0.25,6.851,0.0,0.0,-0.0,0.0,0.0,0.0,7.18,7.12,7.17,5.93
2110,35.1667,7.0,45.681,0.038,0.9244,4.26,-2.02,-0.33,7.062,0.0,0.0,-0.0,0.0,0.0,0.0,7.24,7.22,6.1,7.7
2111,35.1833,7.0,45.696,0.038,0.9196,4.21,-2.3,-0.37,7.794,0.0,0.0,-0.0,0.0,0.0,0.0,7.28,18.54,5.69,-0.33
2112,35.2,7.0,45.71,0.041,0.9184,3.96,-2.54,-0.43,6.834,0.0,0.0,-0.0,0.0,0.0,0.0,6.86,7.78,2.96,9.74
2113,35.2167,7.0,45.725,0.039,0.919,3.92,-2.5,-0.6,7.672,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,8.27,8.98,6.46
2114,35.2333,7.0,45.74,0.039,0.9189,3.71,-2.42,-0.86,-2.435,0.0,0.0,-0.0,0.0,0.0,0.0,7.74,6.07,-33.93,10.39
2115,35.25,7.0,45.75,0.043,0.9258,3.07,-2.82,-0.96,6.569,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,5.04,7.25,7.04
2116,35.2667,7.0,45.76,0.045,0.9311,2.67,-3.04,-0.97,6.551,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,5.16,7.0,7.04
2117,35.2833,7.0,45.772,0.047,0.9355,2.35,-3.31,-0.99,6.714,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,5.68,7.17,7.01
2118,35.3,7.0,45.784,0.048,0.9387,2.08,-3.65,-1.0,6.725,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,5.87,7.01,7.01
2119,35.3167,7.0,45.796,0.049,0.9413,1.92,-3.92,-0.98,6.312,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,5.37,5.8,7.04
2120,35.3333,7.0,45.809,0.049,0.944,1.88,-4.12,-0.99,6.933,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.06,7.7,6.98
2121,35.35,7.0,45.822,0.048,0.9455,1.92,-4.41,-0.99,6.91,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,7.1,6.49,6.97
2122,35.3667,7.0,45.836,0.047,0.9457,2.03,-4.76,-1.02,6.683,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,5.86,6.95,6.95
2123,35.3833,7.0,45.849,0.046,0.9476,2.23,-4.9,-0.99,6.545,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,5.92,6.23,6.99
2124,35.4,7.0,45.864,0.044,0.9481,2.51,-5.13,-0.99,6.815,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,7.02,6.16,7.03
2125,35.4167,7.0,45.878,0.041,0.9469,2.83,-5.36,-1.01,6.574,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,5.5,6.92,6.94
2126,35.4333,7.0,45.892,0.039,0.9463,3.13,-5.71,-1.0,6.859,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,8.22,5.15,7.08
2127,35.45,7.0,45.905,0.037,0.9487,3.54,-5.96,-1.17,6.976,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.96,6.98,6.98
2128,35.4667,7.0,45.917,0.035,0.9484,3.93,-6.28,-1.32,6.333,0.0,0.0,-0.0,0.0,0.0,0.0,6.86,4.74,6.88,6.85
2129,35.4833,7.0,45.93,0.033,0.9484,3.92,-6.13,-1.48,6.4,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,7.01,6.99,4.62
2130,35.5,7.0,45.944,0.034,0.9482,3.81,-6.17,-1.47,6.736,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.97,6.65,6.35
2131,35.5167,7.0,45.959,0.034,0.9481,3.76,-6.16,-1.44,6.549,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,5.34,6.76,7.03
2132,35.5333,7.0,45.974,0.033,0.9477,3.85,-6.12,-1.37,6.668,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,5.8,6.89,6.99
2133,35.55,7.0,45.99,0.033,0.9474,3.8,-6.05,-1.35,7.131,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.98,7.33,7.23
2134,35.5667,7.0,46.006,0.034,0.9475,3.62,-6.14,-1.29,6.409,0.0,0.0,-0.0,0.0,0.0,0.0,7.26,6.07,5.24,7.07
2135,35.5833,7.0,46.021,0.034,0.9479,3.6,-6.01,-1.24,6.866,0.0,0.0,-0.0,0.0,0.0,0.0,7.04,6.94,6.51,6.98
2136,35.6,7.0,46.038,0.033,0.947,3.65,-5.98,-1.21,7.078,0.0,0.0,-0.0,0.0,0.0,0.0,7.1,7.16,7.02,7.03
2137,35.6167,7.0,46.054,0.034,0.9465,3.55,-6.17,-1.2,6.304,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,4.66,6.9,6.66
2138,35.6333,7.0,46.069,0.033,0.9479,3.55,-6.03,-1.16,6.626,0.0,0.0,-0.0,0.0,0.0,0.0,7.1,6.49,5.9,7.02
2139,35.65,7.0,46.085,0.032,0.948,3.62,-5.97,-1.14,6.777,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.14,7.0,6.99
2140,35.6667,7.0,46.101,0.031,0.9473,3.71,-6.03,-1.13,7.677,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,7.81,8.89,6.99
2141,35.6833,7.0,46.116,0.031,0.9479,3.74,-6.32,-1.06,6.403,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,4.11,7.26,7.17
2142,35.7,7.0,46.131,0.031,0.9492,3.69,-5.93,-1.06,5.707,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,7.0,3.77,5.09
2143,35.7167,7.0,46.145,0.032,0.9507,3.34,-5.42,-1.07,5.42,0.0,0.0,-0.0,0.0,0.0,0.0,6.89,6.91,6.92,0.96
2144,35.7333,7.0,46.16,0.034,0.9514,2.88,-4.99,-1.06,7.259,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,7.07,6.85,8.09
2145,35.75,7.0,46.175,0.037,0.9522,2.46,-4.6,-0.97,5.564,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,4.49,3.86,6.93
2146,35.7667,7.0,46.191,0.039,0.9531,2.26,-4.1,-0.88,6.247,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,4.0,7.01,7.01
2147,35.7833,7.0,46.207,0.04,0.9542,2.08,-3.78,-0.85,6.803,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,6.62,6.68,6.97
2148,35.8,7.0,46.216,0.044,0.9588,1.48,-3.71,-1.34,6.249,0.0,0.0,-0.0,0.0,0.0,0.0,7.06,7.07,3.84,7.02
2149,35.8167,7.0,46.223,0.049,0.9642,0.67,-3.85,-1.43,7.407,0.0,0.0,-0.0,0.0,0.0,0.0,7.23,8.29,7.03,7.08
2150,35.8333,7.0,46.229,0.053,0.9699,-0.13,-4.0,-1.4,6.063,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,3.42,6.85,6.99
2151,35.85,7.0,46.236,0.057,0.975,-0.72,-4.19,-1.41,6.838,0.0,0.0,-0.0,0.0,0.0,0.0,6.82,4.13,9.29,7.11
2152,35.8667,7.0,46.245,0.06,0.9809,-1.16,-4.53,-1.41,6.549,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,5.1,7.11,7.0
2153,35.8833,7.0,46.254,0.063,0.9848,-1.56,-4.99,-1.46,6.972,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.94,6.99,6.99
2154,35.9,7.0,46.263,0.064,0.9895,-1.74,-5.27,-1.42,6.416,0.0,0.0,-0.0,0.0,0.0,0.0,7.11,4.7,6.82,7.03
2155,35.9167,7.0,46.273,0.064,0.994,-1.78,-5.62,-1.39,9.348,0.0,0.0,-0.0,0.0,0.0,0.0,6.63,5.28,18.31,7.16
2156,35.9333,7.0,46.284,0.064,0.9969,-1.75,-6.02,-1.37,8.524,0.0,0.0,-0.0,0.0,0.0,0.0,6.79,6.27,14.22,6.82
2157,35.95,7.0,46.295,0.063,0.9988,-1.62,-6.54,-1.36,5.648,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,4.44,4.17,7.01
2158,35.9667,7.0,46.307,0.062,0.9992,-1.49,-7.08,-1.35,6.178,0.0,0.0,-0.0,0.0,0.0,0.0,6.79,4.83,6.22,6.88
2159,35.9833,7.0,46.319,0.059,1.0013,-1.14,-7.34,-1.32,6.782,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,5.77,7.36,7.0
2160,36.0,7.0,46.331,0.057,1.002,-0.75,-7.71,-1.31,4.988,0.0,0.0,-0.0,0.0,0.0,0.0,7.15,5.89,-0.2,7.12
2161,36.0167,7.0,46.344,0.053,1.0016,-0.37,-8.15,-1.35,6.854,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.49,6.98,6.98
2162,36.0333,7.0,46.357,0.05,0.9993,0.09,-8.49,-1.35,4.742,0.0,0.0,-0.0,0.0,0.0,0.0,7.3,4.82,-0.53,7.38
2163,36.05,7.0,46.37,0.047,1.0014,0.55,-8.86,-1.34,6.697,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.29,6.51,7.01
2164,36.0667,7.0,46.383,0.043,1.002,1.03,-9.27,-1.33,6.918,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,6.79,6.93,6.99
2165,36.0833,7.0,46.396,0.039,1.0009,1.51,-9.66,-1.34,6.613,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,7.92,4.35,7.11
2166,36.1,7.0,46.409,0.036,1.0009,1.97,-10.09,-1.35,6.621,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.57,5.95,6.99
2167,36.1167,7.0,46.422,0.032,1.0021,2.44,-10.48,-1.37,7.185,0.0,0.0,-0.0,0.0,0.0,0.0,6.92,6.1,8.75,6.98
2168,36.1333,7.0,46.435,0.03,1.004,2.59,-10.44,-1.54,6.504,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,6.97,6.98,5.12
2169,36.15,7.0,46.449,0.028,1.0047,2.61,-10.46,-1.68,6.66,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,7.01,7.01,5.61
2170,36.1667,7.0,46.464,0.027,1.0039,2.56,-10.55,-1.8,6.793,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.0,6.99,6.18
2171,36.1833,7.0,46.48,0.027,1.0025,2.44,-10.44,-1.91,5.113,0.0,0.0,-0.0,0.0,0.0,0.0,7.16,5.8,1.74,5.76
2172,36.2,7.0,46.496,0.028,1.0017,2.24,-10.29,-1.87,6.772,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,7.01,7.01,6.05
2173,36.2167,7.0,46.512,0.029,1.0011,2.04,-10.13,-1.83,6.693,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,6.37,6.38,7.0
2174,36.2333,7.0,46.528,0.029,1.0032,1.87,-10.07,-1.82,6.608,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,5.43,7.0,7.0
2175,36.25,7.0,46.543,0.029,1.0031,1.76,-10.05,-1.79,6.757,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,6.01,7.0,7.0
2176,36.2667,7.0,46.56,0.029,1.0012,1.71,-10.03,-1.75,6.81,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.27,6.99,6.99
2177,36.2833,7.0,46.575,0.028,1.0016,1.76,-9.88,-1.71,6.657,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.09,6.54,7.0
2178,36.3,7.0,46.591,0.028,1.0023,1.83,-9.9,-1.67,7.045,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,7.18,6.92,7.03
2179,36.3167,7.0,46.606,0.027,1.0045,1.49,-9.18,-1.98,5.796,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,4.32,6.45,5.36
2180,36.3333,7.0,46.62,0.028,1.0087,1.22,-8.55,-1.93,5.074,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,1.35,5.91,6.11
2181,36.35,7.0,46.636,0.03,1.0131,0.96,-8.05,-1.87,6.679,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.33,6.99,6.42
2182,36.3667,7.0,46.652,0.031,1.0163,0.73,-7.61,-1.81,6.461,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,5.6,7.01,6.26
2183,36.3833,7.0,46.669,0.032,1.0185,0.52,-7.2,-1.76,6.579,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,5.9,7.02,6.43
2184,36.4,7.0,46.687,0.033,1.0194,0.32,-6.83,-1.72,6.589,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.06,7.02,6.28
2185,36.4167,7.0,46.705,0.033,1.0186,0.13,-6.49,-1.69,6.774,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.33,7.01,6.77
2186,36.4333,7.0,46.716,0.034,1.0212,-0.64,-6.13,-2.33,6.688,0.0,0.0,-0.0,0.0,0.0,0.0,7.08,10.51,2.1,7.06
2187,36.45,7.0,46.719,0.04,1.0257,-1.35,-6.21,-2.49,9.446,0.0,0.0,-0.0,0.0,0.0,0.0,6.85,15.04,9.03,6.86
2188,36.4667,7.0,46.723,0.045,1.0283,-1.9,-6.34,-2.38,1.052,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,-2.38,-7.0,6.64
2189,36.4833,7.0,46.727,0.045,1.0364,-2.85,-6.29,-1.8,6.683,0.0,0.0,-0.0,0.0,0.0,0.0,6.81,6.16,6.92,6.84
2190,36.5,7.0,46.73,0.046,1.0427,-3.43,-6.41,-1.41,6.944,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,6.91,6.97,6.96
2191,36.5167,7.0,46.734,0.048,1.0466,-3.84,-6.62,-1.12,6.825,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,6.37,6.98,7.0
2192,36.5333,7.0,46.739,0.049,1.0497,-3.95,-7.12,-1.07,6.128,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,3.14,7.34,7.01
2193,36.55,7.0,46.746,0.049,1.053,-3.96,-7.78,-1.02,9.329,0.0,0.0,-0.0,0.0,0.0,0.0,6.62,4.73,19.05,6.91
2194,36.5667,7.0,46.754,0.047,1.0572,-3.74,-8.35,-0.98,7.365,0.0,0.0,-0.0,0.0,0.0,0.0,6.9,5.29,10.25,7.01
2195,36.5833,7.0,46.762,0.045,1.0609,-3.42,-9.04,-0.94,6.614,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,5.89,6.65,6.96
2196,36.6,7.0,46.772,0.043,1.0632,-3.06,-9.76,-0.91,7.486,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,8.31,7.62,6.95
2197,36.6167,7.0,46.782,0.04,1.0643,-2.67,-10.52,-0.87,6.88,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,6.73,6.9,6.95
2198,36.6333,7.0,46.792,0.037,1.0639,-2.26,-11.31,-0.85,7.091,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,7.6,6.85,6.96
2199,36.65,7.0,46.803,0.033,1.0661,-1.62,-11.79,-0.82,6.624,0.0,0.0,-0.0,0.0,0.0,0.0,6.89,6.38,6.3,6.93
2200,36.6667,7.0,46.814,0.028,1.0665,-0.99,-12.43,-0.82,6.814,0.0,0.0,-0.0,0.0,0.0,0.0,6.91,6.92,6.49,6.93
2201,36.6833,7.0,46.826,0.024,1.0652,-0.35,-13.1,-0.83,6.776,0.0,0.0,-0.0,0.0,0.0,0.0,6.92,7.66,5.59,6.92
2202,36.7,7.0,46.838,0.021,1.065,0.02,-13.32,-0.88,5.958,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,4.76,6.96,5.18
2203,36.7167,7.0,46.852,0.019,1.0653,0.26,-13.38,-0.92,7.471,0.0,0.0,-0.0,0.0,0.0,0.0,6.82,10.93,6.86,5.28
2204,36.7333,7.0,46.866,0.019,1.066,0.1,-13.31,-1.0,6.803,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,7.02,7.42,5.76
2205,36.75,7.0,46.881,0.02,1.0654,-0.13,-13.37,-1.05,6.041,0.0,0.0,-0.0,0.0,0.0,0.0,6.86,3.83,6.89,6.58
2206,36.7667,7.0,46.896,0.02,1.0651,-0.13,-13.14,-1.03,7.574,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.13,10.14,7.03
2207,36.7833,7.0,46.912,0.019,1.065,-0.11,-13.05,-1.07,7.503,0.0,0.0,-0.0,0.0,0.0,0.0,7.04,8.38,7.56,7.04
2208,36.8,7.0,46.928,0.019,1.0658,-0.07,-13.36,-1.17,8.046,0.0,0.0,-0.0,0.0,0.0,0.0,6.85,10.76,6.89,7.68
2209,36.8167,7.0,46.943,0.018,1.0655,-0.12,-13.33,-1.2,6.634,0.0,0.0,-0.0,0.0,0.0,0.0,7.09,5.23,7.11,7.11
2210,36.8333,7.0,46.959,0.016,1.0645,0.06,-13.17,-1.17,7.228,0.0,0.0,-0.0,0.0,0.0,0.0,7.17,7.71,6.91,7.12
2211,36.85,7.0,46.974,0.015,1.0661,0.12,-13.33,-1.18,6.748,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,7.02,6.28,6.66
2212,36.8667,7.0,46.989,0.016,1.066,0.0,-13.37,-1.19,6.68,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.99,7.0,5.72
2213,36.8833,7.0,47.005,0.016,1.0652,-0.01,-13.23,-1.12,6.93,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.08,6.21,8.44
2214,36.9,7.0,47.021,0.015,1.0653,-0.02,-13.17,-1.09,7.135,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,7.47,7.07,6.99
2215,36.9167,7.0,47.037,0.015,1.0661,-0.05,-13.37,-1.09,7.677,0.0,0.0,-0.0,0.0,0.0,0.0,6.95,6.72,6.94,10.1
2216,36.9333,7.0,47.051,0.015,1.0666,-0.47,-12.8,-1.29,8.008,0.0,0.0,-0.0,0.0,0.0,0.0,7.25,18.5,2.39,3.9
2217,36.95,7.0,47.061,0.017,1.0703,-0.77,-11.89,-1.22,2.938,0.0,0.0,-0.0,0.0,0.0,0.0,6.72,-3.88,9.1,-0.18
2218,36.9667,7.0,47.072,0.018,1.0761,-1.01,-11.24,-1.19,14.75,0.0,0.0,-0.0,0.0,0.0,0.0,6.22,4.18,27.73,20.87
2219,36.9833,7.0,47.082,0.019,1.0808,-1.18,-10.66,-1.23,10.069,0.0,0.0,-0.0,0.0,0.0,0.0,7.11,5.45,9.8,17.91
2220,37.0,7.0,47.094,0.019,1.0848,-1.32,-10.07,-1.26,10.877,0.0,0.0,-0.0,0.0,0.0,0.0,7.04,4.37,7.34,24.75
2221,37.0167,7.0,47.105,0.02,1.0876,-1.42,-9.44,-1.3,11.602,0.0,0.0,-0.0,0.0,0.0,0.0,7.27,28.06,6.9,4.18
2222,37.0333,7.0,47.116,0.022,1.0903,-1.86,-9.08,-1.26,-1.279,0.0,0.0,-0.0,0.0,0.0,0.0,6.83,-15.72,-1.01,4.79
2223,37.05,7.0,47.129,0.024,1.0935,-2.09,-8.6,-1.17,0.608,0.0,0.0,-0.0,0.0,0.0,0.0,6.76,-27.49,3.9,19.27
2224,37.0667,7.0,47.142,0.025,1.097,-2.17,-8.17,-1.15,6.848,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.96,6.97,6.48
2225,37.0833,7.0,47.156,0.027,1.0988,-2.39,-7.81,-1.08,6.973,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.99,6.99,6.93
2226,37.1,7.0,47.17,0.028,1.0998,-2.61,-7.45,-1.04,7.258,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,5.12,6.33,10.55
2227,37.1167,7.0,47.186,0.029,1.1007,-2.75,-7.14,-1.03,6.541,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,6.28,6.99,5.88
2228,37.1333,7.0,47.203,0.029,1.1018,-2.89,-7.01,-1.01,7.122,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,8.28,6.21,7.07
2229,37.15,7.0,47.219,0.029,1.1036,-2.95,-6.89,-1.03,6.821,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.27,7.01,7.0
2230,37.1667,7.0,47.229,0.03,1.1095,-3.41,-7.22,-1.43,6.832,0.0,0.0,-0.0,0.0,0.0,0.0,7.07,5.28,7.97,7.02
2231,37.1833,7.0,47.237,0.033,1.115,-3.78,-7.86,-1.37,4.691,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,-3.66,8.46,7.02
2232,37.2,7.0,47.245,0.035,1.1194,-4.13,-8.47,-1.16,6.983,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.94,7.05,6.97
2233,37.2167,7.0,47.253,0.036,1.1244,-4.16,-8.78,-0.99,6.685,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,5.08,7.73,6.97
2234,37.2333,7.0,47.263,0.037,1.1283,-4.13,-9.25,-0.88,8.214,0.0,0.0,-0.0,0.0,0.0,0.0,6.89,6.25,12.55,7.16
2235,37.25,7.0,47.273,0.036,1.1309,-4.03,-9.82,-0.81,7.29,0.0,0.0,-0.0,0.0,0.0,0.0,7.08,6.02,9.26,6.8
