f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
2010,33.5,7.0,43.802,-0.184,0.9888,7.26,2.61,1.09,6.953,0.36035,-0.0666,0.0,0.0,-0.13197,0.49982,7.05,7.05,7.05,6.67
2011,33.5167,7.0,43.819,-0.183,0.9864,7.08,2.92,1.19,6.898,0.36129,-0.05954,0.0,0.0,-0.13193,0.50072,6.85,6.83,8.47,5.44
2012,33.5333,7.0,43.835,-0.182,0.9838,7.1,3.22,1.43,6.979,0.36222,-0.04923,0.0,0.0,-0.12992,0.49965,7.12,5.85,7.49,7.45
2013,33.55,7.0,43.853,-0.181,0.9803,7.26,3.62,1.66,7.358,0.36296,-0.04043,0.0,0.0,-0.12952,0.49998,7.01,8.98,7.02,6.43
2014,33.5667,7.0,43.87,-0.18,0.9759,7.06,4.23,1.7,6.623,0.36393,-0.03404,0.0,0.0,-0.1284,0.49984,6.69,6.7,6.85,6.26
2015,33.5833,7.0,43.888,-0.179,0.9701,6.88,4.87,1.66,7.029,0.36323,-0.02905,0.0,0.0,-0.12853,0.49926,6.69,6.23,6.82,8.38
2016,33.6,7.0,43.906,-0.18,0.9683,6.91,5.37,1.56,6.954,0.36513,-0.02057,0.0,0.0,-0.1297,0.50234,6.62,6.78,7.78,6.64
2017,33.6167,7.0,43.924,-0.18,0.9689,6.93,5.24,1.55,7.407,0.36083,-0.01762,0.0,0.0,-0.13045,0.49878,6.94,7.15,8.78,6.76
2018,33.6333,7.0,43.94,-0.179,0.9681,6.85,5.14,1.6,6.598,0.36362,-0.01311,0.0,0.0,-0.12959,0.50071,6.87,6.83,6.55,6.14
2019,33.65,7.0,43.956,-0.179,0.9687,6.93,5.32,1.59,6.613,0.36182,-0.01196,0.0,0.0,-0.13043,0.49975,6.92,6.67,5.96,6.9
2020,33.6667,7.0,43.973,-0.179,0.9679,7.02,5.37,1.56,7.279,0.36334,-0.01014,0.0,0.0,-0.13005,0.50089,7.01,7.75,7.58,6.78
2021,33.6833,7.0,43.989,-0.181,0.9683,7.0,5.16,1.42,6.03,0.36265,-0.01024,0.0,0.0,-0.13001,0.50017,6.79,6.79,5.25,5.29
2022,33.7,7.0,44.005,-0.181,0.9684,7.04,5.1,1.45,7.493,0.36386,-0.00836,0.0,0.0,-0.12778,0.49914,7.07,6.96,7.04,8.9
2023,33.7167,7.0,44.02,-0.182,0.9683,7.31,5.06,1.47,6.12,0.36027,-0.01235,0.0,0.0,-0.12998,0.49776,6.79,6.31,6.71,4.67
2024,33.7333,7.0,44.036,-0.183,0.9681,7.14,5.16,1.5,8.594,0.36768,-0.00382,0.0,0.0,-0.12627,0.50145,6.9,12.37,8.7,6.41
2025,33.75,7.0,44.052,-0.184,0.9682,6.91,5.14,1.41,6.93,0.36624,-0.00066,0.0,0.0,-0.12673,0.50048,6.83,6.85,7.26,6.78
2026,33.7667,7.0,44.067,-0.185,0.9686,7.01,5.26,1.39,6.549,0.36555,0.00326,-0.0,-0.0,-0.1268,0.49985,6.98,6.29,6.03,6.9
2027,33.7833,7.0,44.084,-0.185,0.9673,7.19,5.26,1.36,6.966,0.36649,0.00611,-0.0,-0.0,-0.12674,0.50073,7.0,7.54,6.36,6.96
2028,33.8,7.0,44.099,-0.187,0.9684,7.07,5.17,1.3,6.803,0.36564,0.00845,-0.0,-0.0,-0.12661,0.49976,7.01,6.98,6.57,6.66
2029,33.8167,7.0,44.115,-0.187,0.9686,7.12,5.09,1.26,7.386,0.36604,0.00968,-0.0,-0.0,-0.12642,0.49996,6.98,6.73,7.8,8.04
2030,33.8333,7.0,44.13,-0.188,0.9682,7.33,5.04,1.24,5.569,0.36311,0.01144,-0.0,-0.0,-0.12765,0.49827,6.95,4.63,5.13,5.57
2031,33.85,7.0,44.146,-0.19,0.9677,7.14,5.16,1.3,6.304,0.36828,0.01069,-0.0,-0.0,-0.12558,0.50137,7.2,3.32,6.66,8.03
2032,33.8667,7.0,44.162,-0.19,0.9682,7.1,5.1,1.23,6.691,0.36804,0.01125,-0.0,-0.0,-0.12482,0.50036,6.75,6.63,6.67,6.71
2033,33.8833,7.0,44.178,-0.191,0.9679,7.1,5.06,1.17,6.845,0.36656,0.01094,-0.0,-0.0,-0.12592,0.49999,6.98,6.54,6.94,6.92
2034,33.9,7.0,44.194,-0.191,0.9654,7.17,5.0,1.13,6.512,0.36607,0.00919,-0.0,-0.0,-0.12703,0.50061,7.02,7.37,4.46,7.2
2035,33.9167,7.0,44.209,-0.191,0.9646,7.12,4.58,1.02,5.285,0.36399,0.00639,-0.0,-0.0,-0.12791,0.4994,7.11,-1.19,8.21,7.0
2036,33.9333,7.0,44.224,-0.191,0.9614,7.12,4.09,0.93,7.316,0.3629,0.00239,-0.0,-0.0,-0.12992,0.50032,6.82,7.6,8.05,6.79
2037,33.95,7.0,44.239,-0.192,0.9572,7.09,3.6,0.85,6.889,0.36263,0.00161,-0.0,-0.0,-0.12987,0.5,6.89,6.87,6.91,6.89
2038,33.9667,7.0,44.253,-0.192,0.9508,7.01,2.98,0.74,6.801,0.36434,-0.00263,0.0,0.0,-0.12923,0.50108,6.82,6.83,6.54,7.02
2039,33.9833,7.0,44.266,-0.191,0.9488,6.56,2.82,0.72,6.161,0.36674,-0.00365,0.0,0.0,-0.12893,0.50318,6.3,5.83,6.95,5.57
2040,34.0,7.0,44.28,-0.188,0.9494,6.52,2.9,0.92,6.482,0.35904,-0.01095,0.0,0.0,-0.13269,0.49924,6.87,4.88,7.34,6.84
2041,34.0167,7.0,44.295,-0.186,0.9486,6.61,2.97,1.11,7.105,0.35594,-0.02006,0.0,0.0,-0.13628,0.49972,6.98,5.75,8.7,6.99
2042,34.0333,7.0,44.311,-0.184,0.9465,6.56,3.14,1.22,5.504,0.35741,-0.02441,0.0,0.0,-0.13565,0.50057,7.22,7.13,0.94,6.73
2043,34.05,7.0,44.327,-0.183,0.9437,6.22,3.38,1.23,6.773,0.35691,-0.02765,0.0,0.0,-0.13467,0.49908,6.32,5.28,6.87,8.63
2044,34.0667,7.0,44.344,-0.182,0.942,6.53,3.92,1.31,8.903,0.35166,-0.03561,0.0,0.0,-0.14041,0.49958,6.87,5.57,16.2,6.97
2045,34.0833,7.0,44.362,-0.181,0.9368,6.7,4.38,1.43,5.852,0.34932,-0.04679,0.0,0.0,-0.14221,0.49903,6.94,4.55,6.26,5.66
2046,34.1,7.0,44.38,-0.181,0.9312,6.52,5.09,1.54,6.5,0.3507,-0.05768,0.0,0.0,-0.14167,0.49987,6.59,6.7,6.9,5.81
2047,34.1167,7.0,44.398,-0.182,0.9283,6.55,5.63,1.52,6.846,0.3536,-0.05635,0.0,0.0,-0.13963,0.50074,6.53,7.59,6.5,6.77
2048,34.1333,7.0,44.417,-0.183,0.9267,6.76,5.67,1.55,7.333,0.35279,-0.05282,0.0,0.0,-0.13989,0.50019,6.88,6.86,8.21,7.38
2049,34.15,7.0,44.434,-0.183,0.9284,6.53,5.47,1.52,7.104,0.35183,-0.05223,0.0,0.0,-0.13981,0.49914,6.99,6.97,7.17,7.28
2050,34.1667,7.0,44.451,-0.182,0.9272,6.35,5.45,1.5,6.947,0.35327,-0.0497,0.0,0.0,-0.13909,0.49986,6.77,7.41,6.87,6.73
2051,34.1833,7.0,44.468,-0.182,0.9278,6.51,5.72,1.45,6.555,0.35045,-0.04498,0.0,0.0,-0.14142,0.49938,6.95,7.1,5.17,7.0
2052,34.2,7.0,44.484,-0.182,0.9287,6.49,5.55,1.34,7.289,0.34954,-0.03935,0.0,0.0,-0.14109,0.49814,6.9,7.28,8.0,6.98
2053,34.2167,7.0,44.501,-0.183,0.9277,6.35,5.45,1.17,6.838,0.35187,-0.03342,0.0,0.0,-0.14079,0.50016,6.99,6.93,6.94,6.49
2054,34.2333,7.0,44.517,-0.184,0.9282,6.52,5.67,1.06,6.892,0.34953,-0.0336,0.0,0.0,-0.1429,0.49993,6.98,6.73,6.86,7.0
2055,34.25,7.0,44.533,-0.185,0.9277,6.64,5.59,0.97,7.25,0.35071,-0.03172,0.0,0.0,-0.1428,0.50101,6.91,7.8,7.4,6.89
2056,34.2667,7.0,44.548,-0.187,0.9287,6.55,5.41,0.8,6.899,0.34979,-0.03001,0.0,0.0,-0.1424,0.4997,6.99,6.97,6.99,6.64
2057,34.2833,7.0,44.564,-0.188,0.9282,6.6,5.44,0.64,6.378,0.34824,-0.03158,0.0,0.0,-0.14351,0.49925,7.02,6.0,5.51,6.98
2058,34.3,7.0,44.579,-0.19,0.9273,6.83,5.46,0.6,5.863,0.34893,-0.02935,0.0,0.0,-0.14271,0.49914,6.78,5.06,5.84,5.76
2059,34.3167,7.0,44.596,-0.191,0.9264,6.83,5.76,0.9,6.604,0.3507,-0.02464,0.0,0.0,-0.14282,0.50102,6.85,6.89,5.68,7.0
2060,34.3333,7.0,44.611,-0.19,0.9294,6.69,5.46,0.98,6.782,0.34452,-0.02925,0.0,0.0,-0.14354,0.49556,6.72,6.75,7.33,6.34
2061,34.35,7.0,44.626,-0.189,0.9288,6.73,5.43,1.03,6.688,0.34154,-0.03396,0.0,0.0,-0.14588,0.49492,7.02,5.85,6.92,6.95
2062,34.3667,7.0,44.642,-0.189,0.9278,6.66,5.54,1.0,8.907,0.34547,-0.03527,0.0,0.0,-0.14417,0.49714,7.17,8.11,7.46,12.88
2063,34.3833,7.0,44.658,-0.19,0.928,6.6,5.46,0.98,6.918,0.34892,-0.03193,0.0,0.0,-0.14388,0.5003,6.97,6.97,6.86,6.87
2064,34.4,7.0,44.674,-0.189,0.9274,6.5,5.41,0.9,6.717,0.34749,-0.02887,0.0,0.0,-0.14511,0.5001,6.96,6.43,6.3,7.17
2065,34.4167,7.0,44.689,-0.189,0.9257,6.53,5.35,0.91,6.319,0.34521,-0.02923,0.0,0.0,-0.14635,0.49907,7.02,7.07,4.14,7.05
2066,34.4333,7.0,44.705,-0.189,0.9245,6.43,5.09,0.79,7.234,0.34576,-0.03081,0.0,0.0,-0.14649,0.49975,6.97,7.56,7.67,6.73
2067,34.45,7.0,44.721,-0.19,0.9218,6.33,4.68,0.67,6.967,0.34563,-0.02597,0.0,0.0,-0.14644,0.49957,6.97,6.97,7.02,6.9
2068,34.4667,7.0,44.736,-0.19,0.9168,6.23,4.19,0.51,6.871,0.34688,-0.01736,0.0,0.0,-0.14648,0.50086,6.84,6.84,6.35,7.46
2069,34.4833,7.0,44.751,-0.19,0.9103,6.05,3.6,0.3,6.67,0.3485,-0.01215,0.0,0.0,-0.14617,0.50218,6.88,6.89,6.02,6.88
2070,34.5,7.0,44.764,-0.188,0.9044,5.86,2.63,0.19,5.74,0.34486,-0.01486,0.0,0.0,-0.14664,0.49901,6.34,6.26,3.86,6.5
2071,34.5167,7.0,44.778,-0.188,0.904,5.74,2.69,0.16,6.498,0.34867,-0.01187,0.0,0.0,-0.14431,0.50049,6.12,6.72,6.48,6.67
2072,34.5333,7.0,44.792,-0.187,0.905,5.98,2.88,0.07,6.521,0.33993,-0.01588,0.0,0.0,-0.15257,0.5,7.0,5.37,6.88,6.84
2073,34.55,7.0,44.807,-0.187,0.9038,6.13,2.89,0.14,8.525,0.33793,-0.02202,0.0,0.0,-0.15412,0.49956,6.83,11.34,11.46,4.47
2074,34.5667,7.0,44.822,-0.187,0.9009,5.9,3.21,0.24,6.927,0.33981,-0.02536,0.0,0.0,-0.15385,0.50117,6.75,6.71,9.51,4.73
2075,34.5833,7.0,44.838,-0.187,0.8992,6.18,3.5,0.44,6.871,0.33602,-0.03349,0.0,0.0,-0.15638,0.49991,6.68,5.1,10.42,5.28
2076,34.6,7.0,44.854,-0.188,0.8988,6.1,3.7,0.33,7.047,0.33858,-0.03968,0.0,0.0,-0.15531,0.5014,6.94,7.07,7.33,6.85
2077,34.6167,7.0,44.87,-0.188,0.8989,6.07,3.52,0.29,5.939,0.33916,-0.04078,0.0,0.0,-0.15485,0.50151,6.8,6.77,4.79,5.39
2078,34.6333,7.0,44.886,-0.188,0.8981,5.9,3.52,0.36,6.749,0.33816,-0.04671,0.0,0.0,-0.155,0.50066,6.95,6.97,6.35,6.73
2079,34.65,7.0,44.902,-0.188,0.8988,6.0,3.74,0.45,6.328,0.33631,-0.04483,0.0,0.0,-0.15529,0.4991,6.94,6.71,4.81,6.86
2080,34.6667,7.0,44.918,-0.188,0.8993,6.02,3.64,0.45,7.093,0.3375,-0.03989,0.0,0.0,-0.15466,0.49967,6.98,7.28,7.18,6.94
2081,34.6833,7.0,44.934,-0.189,0.8988,5.97,3.54,0.45,6.827,0.33887,-0.03607,0.0,0.0,-0.15388,0.50025,7.05,7.04,6.56,6.66
2082,34.7,7.0,44.95,-0.189,0.8989,6.1,3.63,0.44,6.31,0.33697,-0.03077,0.0,0.0,-0.15534,0.49981,6.96,6.07,5.3,6.91
2083,34.7167,7.0,44.966,-0.19,0.8982,6.27,3.59,0.44,7.314,0.33899,-0.02665,0.0,0.0,-0.15527,0.50176,7.05,7.48,7.83,6.9
2084,34.7333,7.0,44.982,-0.192,0.8997,6.31,3.54,0.37,6.832,0.3374,-0.02527,0.0,0.0,-0.15495,0.49985,6.99,6.96,6.84,6.54
2085,34.75,7.0,44.997,-0.193,0.8994,6.27,3.49,0.32,6.861,0.33843,-0.02195,0.0,0.0,-0.15495,0.50089,6.92,6.91,7.57,6.05
2086,34.7667,7.0,45.013,-0.194,0.8982,6.33,3.48,0.29,7.047,0.33811,-0.01746,0.0,0.0,-0.15486,0.50048,6.94,6.58,7.72,6.94
2087,34.7833,7.0,45.028,-0.195,0.8988,6.2,3.53,0.25,7.101,0.33889,-0.01394,0.0,0.0,-0.15417,0.50057,6.96,6.95,7.58,6.91
2088,34.8,7.0,45.044,-0.195,0.8989,6.02,3.52,0.27,6.928,0.33918,-0.01195,0.0,0.0,-0.15429,0.50098,6.87,6.87,7.66,6.31
2089,34.8167,7.0,45.06,-0.195,0.899,6.13,3.6,0.35,6.853,0.33659,-0.0109,0.0,0.0,-0.15558,0.49968,6.95,5.99,7.52,6.95
2090,34.8333,7.0,45.076,-0.196,0.8982,6.25,3.6,0.39,7.529,0.33651,-0.01214,0.0,0.0,-0.15569,0.4997,7.07,7.86,6.71,8.47
2091,34.85,7.0,45.091,-0.197,0.8994,6.22,3.54,0.33,6.925,0.33704,-0.01105,0.0,0.0,-0.1554,0.49994,7.0,6.99,6.97,6.74
2092,34.8667,7.0,45.107,-0.198,0.899,6.11,3.5,0.24,7.073,0.33967,-0.00845,0.0,0.0,-0.15381,0.50098,7.06,7.13,5.97,8.13
2093,34.8833,7.0,45.123,-0.199,0.8986,6.39,3.48,0.23,6.748,0.33678,-0.0088,0.0,0.0,-0.15547,0.49976,6.87,6.6,6.56,6.97
2094,34.9,7.0,45.139,-0.201,0.8987,6.24,3.54,0.23,7.23,0.33865,-0.008,0.0,0.0,-0.15462,0.50077,6.9,6.93,7.82,7.27
2095,34.9167,7.0,45.154,-0.202,0.8988,6.02,3.49,0.22,6.859,0.33821,-0.00804,0.0,0.0,-0.15478,0.5005,6.91,6.9,7.2,6.43
2096,34.9333,7.0,45.17,-0.202,0.8977,5.99,3.48,0.25,6.849,0.33847,-0.00514,0.0,0.0,-0.15511,0.50109,6.84,6.6,8.8,5.16
2097,34.95,7.0,45.186,-0.202,0.8955,5.82,3.52,0.23,6.667,0.33832,-0.00266,0.0,0.0,-0.155,0.50082,7.04,7.13,5.59,6.91
2098,34.9667,7.0,45.202,-0.202,0.8949,5.65,3.15,0.19,7.346,0.33584,-0.00358,0.0,0.0,-0.15543,0.49878,6.98,7.41,8.05,6.94
2099,34.9833,7.0,45.217,-0.202,0.8922,5.45,2.79,0.09,6.965,0.33604,-0.00688,0.0,0.0,-0.15546,0.499,6.97,6.95,6.96,6.97
2100,35.0,7.0,45.232,-0.202,0.8868,5.27,2.36,-0.03,7.914,0.33782,-0.005,0.0,0.0,-0.15443,0.49975,11.13,6.47,7.1,6.95
2101,35.0167,7.0,45.247,-0.202,0.8812,5.37,1.56,-0.04,2.827,0.33968,-0.00334,0.0,0.0,-0.15317,0.50035,-5.73,6.51,3.92,6.61
2102,35.0333,7.0,45.26,-0.201,0.8768,5.54,0.79,-0.03,6.393,0.33409,-0.00717,0.0,0.0,-0.15824,0.49983,6.23,5.95,6.77,6.63
2103,35.05,7.0,45.27,-0.204,0.8816,5.63,0.45,-0.41,6.311,0.33067,-0.01434,0.0,0.0,-0.16133,0.4995,6.59,5.53,6.38,6.74
2104,35.0667,7.0,45.28,-0.207,0.8849,5.73,-0.01,-0.77,6.475,0.3305,-0.02066,0.0,0.0,-0.16189,0.4999,6.77,5.82,6.51,6.8
2105,35.0833,7.0,45.291,-0.21,0.8871,5.78,-0.5,-1.05,6.62,0.33216,-0.02197,0.0,0.0,-0.16172,0.50139,6.59,6.88,6.85,6.16
2106,35.1,7.0,45.303,-0.213,0.8895,5.65,-0.77,-1.29,6.548,0.33049,-0.02504,0.0,0.0,-0.16222,0.50022,6.95,6.86,6.95,5.43
2107,35.1167,7.0,45.315,-0.215,0.892,5.76,-1.03,-1.44,6.585,0.32773,-0.03242,0.0,0.0,-0.16414,0.49937,6.93,6.35,6.16,6.9
2108,35.1333,7.0,45.328,-0.217,0.8934,6.02,-1.38,-1.56,5.698,0.32681,-0.04177,0.0,0.0,-0.16503,0.49934,6.9,7.96,7.62,0.31
2109,35.15,7.0,45.342,-0.22,0.895,5.96,-1.43,-1.6,6.884,0.3282,-0.04282,0.0,0.0,-0.16501,0.50071,6.95,6.96,7.43,6.19
2110,35.1667,7.0,45.356,-0.222,0.8958,5.93,-1.44,-1.67,6.979,0.32747,-0.04097,0.0,0.0,-0.16524,0.50021,7.0,6.99,7.99,5.94
2111,35.1833,7.0,45.37,-0.223,0.8953,5.86,-1.45,-1.76,5.588,0.32654,-0.04013,0.0,0.0,-0.16562,0.49966,7.08,2.95,6.48,5.84
2112,35.2,7.0,45.386,-0.225,0.8936,5.91,-1.42,-1.82,5.377,0.32574,-0.04192,0.0,0.0,-0.16737,0.50061,6.94,5.9,4.52,4.14
2113,35.2167,7.0,45.401,-0.225,0.8947,5.66,-1.44,-1.67,6.979,0.32453,-0.04302,0.0,0.0,-0.16814,0.50018,6.98,6.93,6.96,7.05
2114,35.2333,7.0,45.416,-0.224,0.8954,5.64,-1.43,-1.56,6.442,0.32173,-0.04402,0.0,0.0,-0.17077,0.50001,7.01,5.6,6.21,6.95
2115,35.25,7.0,45.432,-0.224,0.8951,5.74,-1.4,-1.46,8.344,0.31851,-0.04727,0.0,0.0,-0.17323,0.49925,6.99,6.23,13.23,6.93
2116,35.2667,7.0,45.447,-0.225,0.8943,5.8,-1.48,-1.4,6.224,0.31951,-0.05054,0.0,0.0,-0.17455,0.50156,6.65,5.84,6.8,5.61
2117,35.2833,7.0,45.463,-0.225,0.8948,5.59,-1.46,-1.22,7.128,0.31762,-0.0546,0.0,0.0,-0.17542,0.50054,6.95,6.91,7.31,7.36
2118,35.3,7.0,45.478,-0.224,0.8956,5.69,-1.35,-1.0,6.697,0.31435,-0.06058,0.0,0.0,-0.17793,0.49979,6.99,5.6,7.27,6.93
2119,35.3167,7.0,45.494,-0.223,0.8944,5.81,-1.33,-0.81,6.31,0.3114,-0.06806,0.0,0.0,-0.18017,0.49907,7.15,6.33,4.32,7.44
2120,35.3333,7.0,45.51,-0.224,0.8946,5.62,-1.45,-0.82,6.59,0.31355,-0.07118,0.0,0.0,-0.17984,0.5009,6.91,6.11,7.03,6.32
2121,35.35,7.0,45.526,-0.223,0.8957,5.67,-1.45,-0.69,6.827,0.31001,-0.0747,0.0,0.0,-0.18151,0.49902,6.89,5.54,7.84,7.03
2122,35.3667,7.0,45.541,-0.224,0.8954,5.84,-1.42,-0.57,7.064,0.30767,-0.07689,0.0,0.0,-0.18355,0.49873,7.02,6.17,8.08,6.98
2123,35.3833,7.0,45.557,-0.225,0.8947,5.91,-1.47,-0.5,6.432,0.31164,-0.07575,0.0,0.0,-0.18302,0.50217,6.82,7.73,7.33,3.85
2124,35.4,7.0,45.573,-0.224,0.895,5.67,-1.45,-0.48,7.084,0.3096,-0.0749,0.0,0.0,-0.18356,0.50066,6.91,6.91,7.41,7.11
2125,35.4167,7.0,45.589,-0.224,0.8955,5.71,-1.37,-0.32,6.768,0.30731,-0.07316,0.0,0.0,-0.18509,0.4999,6.96,5.84,7.4,6.87
2126,35.4333,7.0,45.605,-0.223,0.8945,5.85,-1.33,-0.15,6.216,0.30489,-0.07107,0.0,0.0,-0.18712,0.49952,7.06,6.17,4.19,7.45
2127,35.45,7.0,45.621,-0.224,0.8949,5.71,-1.44,-0.16,7.277,0.30762,-0.06864,0.0,0.0,-0.18554,0.50067,6.93,7.48,8.35,6.35
2128,35.4667,7.0,45.637,-0.222,0.8945,5.5,-1.48,-0.01,6.961,0.30712,-0.06338,0.0,0.0,-0.18596,0.50058,6.89,6.81,6.94,7.2
2129,35.4833,7.0,45.652,-0.221,0.8937,5.46,-1.45,0.09,7.074,0.30235,-0.06125,0.0,0.0,-0.18911,0.49897,6.91,6.6,8.12,6.65
2130,35.5,7.0,45.668,-0.22,0.8923,5.41,-1.56,0.15,7.1,0.30265,-0.06314,0.0,0.0,-0.19056,0.50072,6.93,7.69,7.06,6.73
2131,35.5167,7.0,45.684,-0.22,0.8909,5.28,-1.92,0.17,6.931,0.30204,-0.06334,0.0,0.0,-0.19046,0.5,6.96,6.95,6.89,6.91
2132,35.5333,7.0,45.7,-0.219,0.8868,5.2,-2.36,0.15,6.941,0.30209,-0.06111,0.0,0.0,-0.1904,0.5,6.95,6.94,6.94,6.93
2133,35.55,7.0,45.715,-0.22,0.8845,5.12,-2.28,0.28,6.624,0.30545,-0.0532,0.0,0.0,-0.18726,0.50022,6.9,5.63,7.66,6.3
2134,35.5667,7.0,45.728,-0.222,0.8876,4.87,-2.32,-0.02,7.204,0.30843,-0.04599,0.0,0.0,-0.18631,0.50224,7.23,5.82,8.92,6.84
2135,35.5833,7.0,45.736,-0.223,0.8929,4.46,-2.69,-0.61,6.03,0.30452,-0.04314,0.0,0.0,-0.18798,0.5,6.17,4.86,6.4,6.69
2136,35.6,7.0,45.744,-0.224,0.8968,4.38,-2.9,-1.07,6.386,0.30093,-0.03942,0.0,0.0,-0.19156,0.5,6.53,5.45,6.67,6.89
2137,35.6167,7.0,45.753,-0.226,0.8991,4.4,-3.12,-1.45,6.469,0.29689,-0.04062,0.0,0.0,-0.1956,0.5,6.74,5.37,6.83,6.93
2138,35.6333,7.0,45.762,-0.229,0.9028,4.37,-3.63,-1.84,6.534,0.29485,-0.04314,0.0,0.0,-0.19772,0.50007,6.73,6.28,6.21,6.91
2139,35.65,7.0,45.771,-0.232,0.905,4.5,-4.25,-2.05,6.38,0.29211,-0.04823,0.0,0.0,-0.20036,0.49997,6.51,5.76,6.44,6.81
2140,35.6667,7.0,45.781,-0.235,0.9061,4.67,-4.94,-2.2,6.61,0.29026,-0.05807,0.0,0.0,-0.20225,0.50001,6.59,6.31,6.75,6.8
2141,35.6833,7.0,45.791,-0.24,0.9098,5.27,-5.34,-2.37,6.276,0.28581,-0.07437,0.0,0.0,-0.20644,0.49976,6.52,5.58,6.26,6.74
2142,35.7,7.0,45.802,-0.244,0.912,5.5,-5.64,-2.51,6.19,0.28727,-0.08319,0.0,0.0,-0.20644,0.50121,6.51,6.75,6.16,5.34
2143,35.7167,7.0,45.815,-0.248,0.9141,5.66,-5.92,-2.68,7.171,0.28666,-0.08788,0.0,0.0,-0.20608,0.50025,6.91,6.88,6.87,8.03
2144,35.7333,7.0,45.827,-0.251,0.9144,5.7,-6.2,-2.81,6.234,0.287,-0.08751,0.0,0.0,-0.20574,0.50025,6.91,6.89,7.12,4.03
2145,35.75,7.0,45.84,-0.253,0.9156,5.61,-6.15,-2.91,7.29,0.28671,-0.08538,0.0,0.0,-0.20609,0.5003,7.04,7.03,8.16,6.94
2146,35.7667,7.0,45.854,-0.254,0.9166,5.55,-6.21,-2.88,6.895,0.28698,-0.08041,0.0,0.0,-0.20622,0.5007,6.98,6.98,7.66,5.96
2147,35.7833,7.0,45.868,-0.254,0.9164,5.49,-6.28,-2.86,6.73,0.28662,-0.0745,0.0,0.0,-0.20606,0.50019,6.99,7.0,7.28,5.65
2148,35.8,7.0,45.883,-0.254,0.9151,5.56,-6.3,-2.75,5.529,0.2834,-0.06804,0.0,0.0,-0.21004,0.50094,6.83,4.71,8.89,1.69
2149,35.8167,7.0,45.898,-0.254,0.9152,5.37,-6.18,-2.61,7.497,0.28429,-0.06294,0.0,0.0,-0.2095,0.5013,6.69,9.41,7.27,6.62
2150,35.8333,7.0,45.914,-0.255,0.9155,5.13,-6.25,-2.61,6.781,0.2827,-0.05946,0.0,0.0,-0.21003,0.50023,6.89,6.3,6.98,6.95
2151,35.85,7.0,45.93,-0.255,0.914,4.82,-6.33,-2.56,6.815,0.28205,-0.05742,0.0,0.0,-0.21035,0.4999,6.94,6.4,6.98,6.94
2152,35.8667,7.0,45.947,-0.256,0.9156,5.15,-6.0,-2.53,6.886,0.27667,-0.06086,0.0,0.0,-0.21625,0.50043,6.93,5.84,7.83,6.94
2153,35.8833,7.0,45.963,-0.257,0.916,5.27,-6.21,-2.43,7.172,0.27432,-0.06657,0.0,0.0,-0.21775,0.49958,6.74,6.58,7.46,7.91
2154,35.9,7.0,45.979,-0.259,0.9154,5.21,-6.25,-2.35,7.055,0.27596,-0.06955,0.0,0.0,-0.21812,0.50159,6.92,6.92,7.76,6.63
2155,35.9167,7.0,45.995,-0.259,0.9153,5.42,-6.22,-2.23,6.868,0.26999,-0.075,0.0,0.0,-0.22215,0.49964,7.02,6.19,7.23,7.02
2156,35.9333,7.0,46.011,-0.26,0.9155,5.38,-6.18,-2.12,7.683,0.27135,-0.07931,0.0,0.0,-0.22178,0.50063,6.84,7.54,8.44,7.91
2157,35.95,7.0,46.027,-0.261,0.916,5.21,-6.31,-2.11,6.991,0.27155,-0.08126,0.0,0.0,-0.2221,0.50114,6.99,6.96,6.97,7.04
2158,35.9667,7.0,46.043,-0.262,0.9147,5.05,-6.36,-2.22,6.964,0.2703,-0.08359,0.0,0.0,-0.22204,0.49985,7.0,6.99,6.98,6.89
2159,35.9833,7.0,46.059,-0.264,0.915,5.36,-6.11,-2.24,6.127,0.26485,-0.08572,0.0,0.0,-0.22804,0.50039,6.96,5.54,5.04,6.97
2160,36.0,7.0,46.074,-0.265,0.9161,5.35,-6.22,-2.06,6.965,0.26515,-0.08487,0.0,0.0,-0.22846,0.50112,6.89,6.86,7.39,6.72
2161,36.0167,7.0,46.09,-0.265,0.9157,5.29,-6.27,-1.88,6.996,0.26478,-0.08619,0.0,0.0,-0.22877,0.50106,6.99,7.01,6.98,7.0
2162,36.0333,7.0,46.105,-0.265,0.915,5.49,-6.25,-1.73,6.441,0.25955,-0.08658,0.0,0.0,-0.23332,0.50038,6.75,5.65,9.11,4.25
2163,36.05,7.0,46.121,-0.265,0.9158,5.3,-6.15,-1.58,5.746,0.25969,-0.08817,0.0,0.0,-0.23216,0.49936,6.59,8.12,6.41,1.86
2164,36.0667,7.0,46.134,-0.265,0.9186,4.62,-5.61,-1.2,6.572,0.26462,-0.08471,0.0,0.0,-0.2284,0.50053,6.35,6.06,7.4,6.49
2165,36.0833,7.0,46.147,-0.264,0.9218,4.43,-5.13,-0.92,5.921,0.26729,-0.07764,0.0,0.0,-0.22426,0.49906,6.25,3.04,6.91,7.49
2166,36.1,7.0,46.161,-0.263,0.9238,4.29,-4.67,-0.74,5.296,0.26906,-0.064,0.0,0.0,-0.22147,0.49803,6.66,5.02,2.61,6.88
