f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
1680,28.0,7.0,38.993,0.028,1.1061,-8.84,10.46,2.32,7.09,0.0,0.0,-0.0,0.0,0.0,0.0,7.02,7.28,7.01,7.05
1681,28.0167,7.0,39.011,0.026,1.1087,-8.5,10.34,2.28,6.152,0.0,0.0,-0.0,0.0,0.0,0.0,4.91,6.54,6.73,6.42
1682,28.0333,7.0,39.029,0.026,1.1078,-8.3,10.61,2.34,7.083,0.0,0.0,-0.0,0.0,0.0,0.0,6.19,6.91,6.92,8.32
1683,28.05,7.0,39.047,0.026,1.107,-8.03,10.63,2.33,6.612,0.0,0.0,-0.0,0.0,0.0,0.0,6.29,6.94,6.89,6.34
1684,28.0667,7.0,39.064,0.025,1.1084,-7.85,10.85,2.27,6.966,0.0,0.0,-0.0,0.0,0.0,0.0,7.24,7.05,7.03,6.54
1685,28.0833,7.0,39.081,0.025,1.1081,-7.67,11.07,2.26,6.986,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.99,7.01,6.94
1686,28.1,7.0,39.099,0.025,1.1055,-7.55,11.27,2.23,6.252,0.0,0.0,-0.0,0.0,0.0,0.0,4.44,6.97,6.98,6.62
1687,28.1167,7.0,39.116,0.024,1.1058,-7.24,11.03,2.22,7.204,0.0,0.0,-0.0,0.0,0.0,0.0,7.66,6.99,7.0,7.17
1688,28.1333,7.0,39.132,0.024,1.1078,-7.2,11.43,2.2,6.912,0.0,0.0,-0.0,0.0,0.0,0.0,7.56,7.02,7.03,6.05
1689,28.15,7.0,39.149,0.024,1.1068,-7.13,11.59,2.15,6.984,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.93
1690,28.1667,7.0,39.166,0.025,1.1046,-7.17,11.5,2.15,7.31,0.0,0.0,-0.0,0.0,0.0,0.0,6.79,7.01,8.39,7.05
1691,28.1833,7.0,39.182,0.025,1.1061,-7.15,11.17,2.15,6.67,0.0,0.0,-0.0,0.0,0.0,0.0,6.02,6.86,7.04,6.75
1692,28.2,7.0,39.198,0.027,1.1036,-7.12,11.03,2.27,7.157,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.98,6.98,7.7
1693,28.2167,7.0,39.214,0.028,1.0991,-7.21,10.79,2.3,5.316,0.0,0.0,-0.0,0.0,0.0,0.0,3.75,7.14,7.69,2.68
1694,28.2333,7.0,39.228,0.028,1.0979,-7.16,10.0,2.35,7.186,0.0,0.0,-0.0,0.0,0.0,0.0,7.63,6.96,6.98,7.17
1695,28.25,7.0,39.242,0.028,1.0938,-7.0,9.62,2.47,6.794,0.0,0.0,-0.0,0.0,0.0,0.0,7.34,5.86,6.98,7.0
1696,28.2667,7.0,39.256,0.028,1.0905,-6.85,9.19,2.52,7.179,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,7.53,7.2,6.99
1697,28.2833,7.0,39.27,0.028,1.0869,-6.77,8.6,2.55,6.966,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.97,6.96,6.97
1698,28.3,7.0,39.284,0.028,1.0813,-6.67,7.94,2.57,5.421,0.0,0.0,-0.0,0.0,0.0,0.0,1.28,6.73,6.9,6.77
1699,28.3167,7.0,39.297,0.028,1.0739,-6.62,7.2,2.64,7.533,0.0,0.0,-0.0,0.0,0.0,0.0,8.87,7.0,7.37,6.89
1700,28.3333,7.0,39.31,0.028,1.0648,-6.6,6.44,2.7,5.796,0.0,0.0,-0.0,0.0,0.0,0.0,1.29,6.96,8.02,6.91
1701,28.35,7.0,39.322,0.026,1.0564,-6.3,5.25,2.66,7.514,0.0,0.0,-0.0,0.0,0.0,0.0,9.14,6.97,6.96,6.98
1702,28.3667,7.0,39.335,0.029,1.0586,-6.6,5.6,2.66,6.071,0.0,0.0,-0.0,0.0,0.0,0.0,5.51,6.17,6.84,5.77
1703,28.3833,7.0,39.348,0.031,1.0574,-6.88,5.62,2.65,6.663,0.0,0.0,-0.0,0.0,0.0,0.0,6.0,6.9,6.9,6.86
1704,28.4,7.0,39.362,0.034,1.0547,-7.18,5.6,2.67,7.079,0.0,0.0,-0.0,0.0,0.0,0.0,12.02,2.66,6.96,6.67
1705,28.4167,7.0,39.377,0.035,1.0515,-7.2,5.93,2.82,5.561,0.0,0.0,-0.0,0.0,0.0,0.0,2.96,7.66,6.97,4.65
1706,28.4333,7.0,39.393,0.038,1.0484,-7.48,6.31,2.76,6.802,0.0,0.0,-0.0,0.0,0.0,0.0,7.29,6.19,6.86,6.87
1707,28.45,7.0,39.41,0.04,1.0433,-7.78,6.67,2.71,6.798,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.61,7.01,6.57
1708,28.4667,7.0,39.428,0.039,1.0415,-7.56,7.44,2.75,8.14,0.0,0.0,-0.0,0.0,0.0,0.0,9.19,9.21,7.06,7.1
1709,28.4833,7.0,39.446,0.038,1.0402,-7.26,7.46,2.72,6.998,0.0,0.0,-0.0,0.0,0.0,0.0,7.27,6.99,6.97,6.76
1710,28.5,7.0,39.463,0.038,1.0403,-6.95,7.73,2.91,6.761,0.0,0.0,-0.0,0.0,0.0,0.0,6.87,6.85,6.9,6.43
1711,28.5167,7.0,39.48,0.038,1.0394,-6.71,7.8,2.87,6.798,0.0,0.0,-0.0,0.0,0.0,0.0,6.6,6.9,6.88,6.82
1712,28.5333,7.0,39.497,0.037,1.0388,-6.38,7.67,2.93,7.47,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.97,6.99,8.96
1713,28.55,7.0,39.514,0.037,1.0392,-6.48,8.2,2.81,7.222,0.0,0.0,-0.0,0.0,0.0,0.0,7.47,7.07,7.08,7.27
1714,28.5667,7.0,39.532,0.038,1.0374,-6.54,8.27,2.88,7.617,0.0,0.0,-0.0,0.0,0.0,0.0,7.89,7.0,8.58,6.99
1715,28.5833,7.0,39.548,0.038,1.0385,-6.4,7.89,2.88,7.13,0.0,0.0,-0.0,0.0,0.0,0.0,7.33,7.02,7.05,7.12
1716,28.6,7.0,39.564,0.04,1.0396,-6.48,8.11,2.91,6.462,0.0,0.0,-0.0,0.0,0.0,0.0,5.86,7.0,7.0,5.98
1717,28.6167,7.0,39.581,0.042,1.0386,-6.61,8.18,2.91,6.818,0.0,0.0,-0.0,0.0,0.0,0.0,5.91,6.99,6.99,7.38
1718,28.6333,7.0,39.597,0.042,1.0394,-6.57,7.87,2.88,6.885,0.0,0.0,-0.0,0.0,0.0,0.0,6.7,6.94,6.93,6.97
1719,28.65,7.0,39.613,0.044,1.0376,-6.53,7.66,2.97,7.165,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.98,6.99,7.71
1720,28.6667,7.0,39.629,0.046,1.0392,-6.78,7.97,3.0,6.738,0.0,0.0,-0.0,0.0,0.0,0.0,6.56,7.02,7.02,6.34
1721,28.6833,7.0,39.646,0.049,1.037,-6.99,7.97,2.96,6.957,0.0,0.0,-0.0,0.0,0.0,0.0,7.1,6.97,6.98,6.78
1722,28.7,7.0,39.661,0.05,1.0386,-6.93,7.41,2.92,6.955,0.0,0.0,-0.0,0.0,0.0,0.0,6.92,6.99,7.0,6.91
1723,28.7167,7.0,39.677,0.051,1.0372,-7.02,7.27,2.92,6.87,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.29,7.04,7.18
1724,28.7333,7.0,39.693,0.053,1.0339,-6.95,7.15,3.05,6.733,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,6.26,6.99,6.66
1725,28.75,7.0,39.709,0.05,1.0336,-6.49,7.15,3.09,7.101,0.0,0.0,-0.0,0.0,0.0,0.0,7.26,7.07,7.01,7.06
1726,28.7667,7.0,39.725,0.049,1.0297,-6.1,6.98,3.12,6.954,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.79,7.01,7.01
1727,28.7833,7.0,39.741,0.048,1.0275,-5.89,6.47,3.18,7.374,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,7.75,7.82,6.99
1728,28.8,7.0,39.756,0.048,1.0239,-5.73,5.94,3.25,6.98,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.99,6.98,6.98
1729,28.8167,7.0,39.77,0.048,1.0176,-5.6,5.38,3.31,6.977,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.98,6.98,6.97
1730,28.8333,7.0,39.785,0.048,1.0098,-5.64,4.62,3.43,9.85,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,17.22,8.29,6.94
1731,28.85,7.0,39.798,0.048,1.0013,-5.6,3.88,3.45,7.414,0.0,0.0,-0.0,0.0,0.0,0.0,8.78,6.94,6.98,6.95
1732,28.8667,7.0,39.812,0.05,1.0002,-5.65,3.63,3.46,6.241,0.0,0.0,-0.0,0.0,0.0,0.0,5.49,6.94,6.97,5.56
1733,28.8833,7.0,39.826,0.052,0.998,-5.8,3.43,3.5,6.848,0.0,0.0,-0.0,0.0,0.0,0.0,6.8,7.0,7.0,6.6
1734,28.9,7.0,39.841,0.055,0.9985,-6.21,3.6,3.51,6.706,0.0,0.0,-0.0,0.0,0.0,0.0,6.88,6.97,6.98,6.0
1735,28.9167,7.0,39.857,0.058,0.9959,-6.61,3.6,3.51,6.875,0.0,0.0,-0.0,0.0,0.0,0.0,6.39,7.03,7.06,7.02
1736,28.9333,7.0,39.871,0.059,0.9966,-6.56,3.25,3.55,7.221,0.0,0.0,-0.0,0.0,0.0,0.0,8.24,6.36,7.0,7.28
1737,28.95,7.0,39.886,0.059,0.9963,-6.49,2.97,3.56,6.914,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,6.47,7.03,7.22
1738,28.9667,7.0,39.901,0.061,0.9991,-6.62,3.2,3.58,6.352,0.0,0.0,-0.0,0.0,0.0,0.0,5.31,6.93,7.01,6.16
1739,28.9833,7.0,39.917,0.063,1.0002,-6.6,3.02,3.56,6.973,0.0,0.0,-0.0,0.0,0.0,0.0,7.21,7.04,7.04,6.6
1740,29.0,7.0,39.932,0.064,0.9993,-6.6,2.81,3.57,6.792,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,6.07,7.04,7.0
1741,29.0167,7.0,39.948,0.066,0.9999,-6.7,3.03,3.58,6.431,0.0,0.0,-0.0,0.0,0.0,0.0,5.68,7.02,7.02,6.01
1742,29.0333,7.0,39.964,0.067,0.9987,-6.75,3.17,3.6,6.843,0.0,0.0,-0.0,0.0,0.0,0.0,7.1,6.37,7.0,6.9
1743,29.05,7.0,39.98,0.067,0.9997,-6.55,2.93,3.59,6.669,0.0,0.0,-0.0,0.0,0.0,0.0,6.09,6.9,6.91,6.77
1744,29.0667,7.0,39.996,0.068,0.9976,-6.35,2.84,3.72,6.976,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.98,6.99,6.95
1745,29.0833,7.0,40.013,0.07,0.9994,-6.5,3.27,3.73,6.508,0.0,0.0,-0.0,0.0,0.0,0.0,5.71,7.04,7.04,6.25
1746,29.1,7.0,40.03,0.072,0.9973,-6.59,3.4,3.67,6.755,0.0,0.0,-0.0,0.0,0.0,0.0,6.61,6.99,6.99,6.42
1747,29.1167,7.0,40.046,0.072,0.999,-6.44,2.93,3.66,6.855,0.0,0.0,-0.0,0.0,0.0,0.0,6.39,6.92,6.99,7.11
1748,29.1333,7.0,40.062,0.074,0.9998,-6.53,3.18,3.7,6.479,0.0,0.0,-0.0,0.0,0.0,0.0,5.73,7.02,7.01,6.16
1749,29.15,7.0,40.079,0.075,0.9982,-6.68,3.27,3.76,7.072,0.0,0.0,-0.0,0.0,0.0,0.0,6.94,6.99,6.99,7.36
1750,29.1667,7.0,40.094,0.076,0.9992,-6.59,2.91,3.75,6.714,0.0,0.0,-0.0,0.0,0.0,0.0,6.15,6.99,7.0,6.71
1751,29.1833,7.0,40.11,0.076,0.9974,-6.52,2.72,3.78,6.845,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.45,7.0,6.94
1752,29.2,7.0,40.126,0.079,0.999,-6.72,3.15,3.79,5.594,0.0,0.0,-0.0,0.0,0.0,0.0,2.78,6.93,7.12,5.55
1753,29.2167,7.0,40.142,0.08,1.0004,-6.67,2.94,3.73,6.626,0.0,0.0,-0.0,0.0,0.0,0.0,5.79,6.98,7.0,6.74
1754,29.2333,7.0,40.158,0.081,0.9993,-6.64,2.74,3.75,6.991,0.0,0.0,-0.0,0.0,0.0,0.0,6.92,7.72,7.0,6.34
1755,29.25,7.0,40.174,0.082,0.9972,-6.4,2.85,3.89,6.88,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,6.43,7.01,7.05
1756,29.2667,7.0,40.191,0.082,0.9934,-6.04,3.0,4.08,6.675,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,5.67,7.01,7.01
1757,29.2833,7.0,40.207,0.079,0.991,-5.54,2.62,4.08,8.617,0.0,0.0,-0.0,0.0,0.0,0.0,4.58,16.46,6.73,6.71
1758,29.3,7.0,40.223,0.078,0.985,-4.99,2.46,4.25,6.956,0.0,0.0,-0.0,0.0,0.0,0.0,6.91,6.97,6.98,6.97
1759,29.3167,7.0,40.239,0.076,0.977,-4.51,2.24,4.32,7.246,0.0,0.0,-0.0,0.0,0.0,0.0,7.2,7.82,6.99,6.98
1760,29.3333,7.0,40.254,0.073,0.9758,-3.91,2.07,4.28,5.915,0.0,0.0,-0.0,0.0,0.0,0.0,5.09,6.95,6.69,4.93
1761,29.35,7.0,40.271,0.072,0.9743,-3.55,2.25,4.26,6.902,0.0,0.0,-0.0,0.0,0.0,0.0,7.34,6.98,7.02,6.27
1762,29.3667,7.0,40.288,0.072,0.9743,-3.41,2.7,4.23,8.917,0.0,0.0,-0.0,0.0,0.0,0.0,15.79,7.0,7.1,5.78
1763,29.3833,7.0,40.305,0.072,0.9749,-3.21,2.79,4.19,6.955,0.0,0.0,-0.0,0.0,0.0,0.0,7.18,6.99,7.02,6.63
1764,29.4,7.0,40.32,0.071,0.9769,-2.75,2.65,4.31,7.084,0.0,0.0,-0.0,0.0,0.0,0.0,7.52,7.01,7.01,6.79
1765,29.4167,7.0,40.334,0.069,0.9799,-2.27,2.27,4.34,6.517,0.0,0.0,-0.0,0.0,0.0,0.0,7.66,6.7,6.73,4.98
1766,29.4333,7.0,40.347,0.068,0.9849,-2.17,2.23,4.1,6.814,0.0,0.0,-0.0,0.0,0.0,0.0,7.2,6.92,6.97,6.17
1767,29.45,7.0,40.361,0.066,0.9873,-2.07,2.0,3.93,6.506,0.0,0.0,-0.0,0.0,0.0,0.0,6.23,6.98,6.98,5.84
1768,29.4667,7.0,40.375,0.066,0.9882,-1.99,1.76,3.79,6.799,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,7.01,7.01,6.2
1769,29.4833,7.0,40.39,0.066,0.9877,-1.95,1.54,3.72,6.244,0.0,0.0,-0.0,0.0,0.0,0.0,4.25,6.98,6.97,6.78
1770,29.5,7.0,40.405,0.067,0.9908,-2.01,1.63,3.74,6.814,0.0,0.0,-0.0,0.0,0.0,0.0,6.57,6.99,6.99,6.71
1771,29.5167,7.0,40.42,0.069,0.991,-2.07,1.51,3.74,7.067,0.0,0.0,-0.0,0.0,0.0,0.0,6.69,7.03,7.03,7.53
1772,29.5333,7.0,40.436,0.071,0.9894,-2.16,1.34,3.72,6.822,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,7.08,7.08,6.15
1773,29.55,7.0,40.452,0.073,0.9889,-2.42,1.47,3.74,6.775,0.0,0.0,-0.0,0.0,0.0,0.0,6.63,7.03,7.03,6.4
1774,29.5667,7.0,40.467,0.075,0.9914,-2.51,1.17,3.71,6.587,0.0,0.0,-0.0,0.0,0.0,0.0,7.2,7.0,6.99,5.16
1775,29.5833,7.0,40.483,0.077,0.9908,-2.68,0.93,3.68,6.801,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.2
1776,29.6,7.0,40.498,0.079,0.9882,-2.93,0.76,3.65,7.016,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,6.99,7.0,7.1
1777,29.6167,7.0,40.513,0.082,0.9912,-3.16,0.65,3.65,7.031,0.0,0.0,-0.0,0.0,0.0,0.0,7.19,7.01,7.0,6.92
1778,29.6333,7.0,40.528,0.084,0.9915,-3.39,0.37,3.63,7.391,0.0,0.0,-0.0,0.0,0.0,0.0,8.19,6.98,6.95,7.45
1779,29.65,7.0,40.543,0.087,0.9898,-3.6,0.1,3.65,6.731,0.0,0.0,-0.0,0.0,0.0,0.0,6.91,6.91,6.91,6.2
1780,29.6667,7.0,40.558,0.09,0.9894,-3.98,0.11,3.64,6.708,0.0,0.0,-0.0,0.0,0.0,0.0,6.56,7.02,7.02,6.24
1781,29.6833,7.0,40.572,0.093,0.9918,-4.22,-0.32,3.62,6.972,0.0,0.0,-0.0,0.0,0.0,0.0,7.28,7.0,7.0,6.61
1782,29.7,7.0,40.587,0.096,0.9911,-4.54,-0.65,3.62,6.815,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.98,6.98,6.33
1783,29.7167,7.0,40.602,0.099,0.9888,-4.89,-0.93,3.64,6.991,0.0,0.0,-0.0,0.0,0.0,0.0,6.8,7.0,7.01,7.15
1784,29.7333,7.0,40.616,0.102,0.9904,-5.22,-1.25,3.67,6.919,0.0,0.0,-0.0,0.0,0.0,0.0,6.71,6.99,6.98,7.0
1785,29.75,7.0,40.63,0.106,0.9902,-5.5,-1.64,3.76,6.909,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.99,6.99,6.66
1786,29.7667,7.0,40.644,0.109,0.988,-5.85,-2.06,3.8,7.093,0.0,0.0,-0.0,0.0,0.0,0.0,7.43,6.92,6.92,7.1
1787,29.7833,7.0,40.658,0.11,0.9876,-5.68,-1.82,4.06,6.479,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,4.96,6.98,6.98
1788,29.8,7.0,40.673,0.11,0.9869,-5.45,-1.98,4.07,6.921,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.69,7.01,7.0
1789,29.8167,7.0,40.689,0.109,0.9841,-5.2,-2.16,4.1,6.969,0.0,0.0,-0.0,0.0,0.0,0.0,7.13,6.64,7.06,7.05
1790,29.8333,7.0,40.704,0.108,0.9791,-4.89,-2.35,4.17,6.941,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,6.79,6.99,6.99
1791,29.85,7.0,40.719,0.107,0.9767,-4.64,-2.44,4.2,5.932,0.0,0.0,-0.0,0.0,0.0,0.0,5.04,6.92,7.04,4.73
1792,29.8667,7.0,40.734,0.108,0.9769,-4.5,-2.39,4.22,7.029,0.0,0.0,-0.0,0.0,0.0,0.0,9.1,5.37,7.06,6.58
1793,29.8833,7.0,40.75,0.107,0.9757,-4.2,-2.26,4.26,6.499,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.11,7.0,5.92
1794,29.9,7.0,40.767,0.107,0.9737,-3.91,-1.98,4.33,6.414,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,5.83,7.02,5.75
1795,29.9167,7.0,40.782,0.107,0.9784,-3.55,-1.76,4.41,6.629,0.0,0.0,-0.0,0.0,0.0,0.0,7.57,7.09,7.09,4.76
1796,29.9333,7.0,40.794,0.104,0.9832,-2.88,-1.95,4.42,9.062,0.0,0.0,-0.0,0.0,0.0,0.0,6.24,6.94,6.95,16.12
1797,29.95,7.0,40.806,0.101,0.9863,-2.38,-2.21,4.47,6.521,0.0,0.0,-0.0,0.0,0.0,0.0,6.6,6.9,6.92,5.66
1798,29.9667,7.0,40.819,0.099,0.9892,-1.99,-2.4,4.47,6.408,0.0,0.0,-0.0,0.0,0.0,0.0,6.51,6.82,6.82,5.48
1799,29.9833,7.0,40.832,0.099,0.9937,-1.82,-2.38,4.48,10.267,0.0,0.0,-0.0,0.0,0.0,0.0,19.93,7.22,7.23,6.69
1800,30.0,7.0,40.845,0.099,0.9958,-1.67,-2.6,4.49,6.779,0.0,0.0,-0.0,0.0,0.0,0.0,6.5,6.99,6.99,6.64
1801,30.0167,7.0,40.859,0.099,0.9963,-1.56,-2.82,4.49,6.462,0.0,0.0,-0.0,0.0,0.0,0.0,5.43,6.88,6.88,6.66
1802,30.0333,7.0,40.874,0.101,0.9983,-1.57,-2.83,4.49,6.547,0.0,0.0,-0.0,0.0,0.0,0.0,6.07,7.0,7.0,6.13
1803,30.05,7.0,40.889,0.102,0.999,-1.67,-2.91,4.49,6.675,0.0,0.0,-0.0,0.0,0.0,0.0,5.78,7.01,7.01,6.9
1804,30.0667,7.0,40.904,0.105,0.998,-1.81,-3.06,4.48,6.795,0.0,0.0,-0.0,0.0,0.0,0.0,7.05,7.03,7.02,6.08
1805,30.0833,7.0,40.919,0.107,0.9955,-2.03,-3.13,4.47,6.545,0.0,0.0,-0.0,0.0,0.0,0.0,5.08,7.03,7.0,7.07
1806,30.1,7.0,40.934,0.11,0.9985,-2.2,-3.35,4.46,6.886,0.0,0.0,-0.0,0.0,0.0,0.0,6.82,7.0,7.0,6.72
1807,30.1167,7.0,40.949,0.113,0.9985,-2.44,-3.58,4.45,6.874,0.0,0.0,-0.0,0.0,0.0,0.0,6.99,6.99,7.0,6.51
1808,30.1333,7.0,40.964,0.115,0.9965,-2.71,-3.81,4.46,7.153,0.0,0.0,-0.0,0.0,0.0,0.0,6.2,7.05,7.04,8.32
1809,30.15,7.0,40.978,0.118,0.997,-2.94,-4.22,4.53,6.925,0.0,0.0,-0.0,0.0,0.0,0.0,6.69,6.99,6.99,7.02
1810,30.1667,7.0,40.992,0.122,0.9987,-3.3,-4.39,4.54,7.038,0.0,0.0,-0.0,0.0,0.0,0.0,7.17,6.98,6.98,7.02
1811,30.1833,7.0,41.006,0.125,0.9977,-3.69,-4.71,4.55,6.896,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,6.98,7.0,6.63
1812,30.2,7.0,41.02,0.128,0.9954,-3.87,-4.78,4.63,6.32,0.0,0.0,-0.0,0.0,0.0,0.0,7.1,4.08,7.07,7.04
1813,30.2167,7.0,41.034,0.129,0.9977,-3.89,-4.94,4.62,6.527,0.0,0.0,-0.0,0.0,0.0,0.0,6.07,6.99,7.01,6.05
1814,30.2333,7.0,41.048,0.131,0.998,-4.04,-5.08,4.64,6.978,0.0,0.0,-0.0,0.0,0.0,0.0,7.18,7.0,7.0,6.73
1815,30.25,7.0,41.063,0.133,0.9977,-4.01,-5.06,4.75,6.462,0.0,0.0,-0.0,0.0,0.0,0.0,7.06,4.72,7.04,7.03
1816,30.2667,7.0,41.079,0.133,0.9972,-3.93,-4.95,4.76,7.582,0.0,0.0,-0.0,0.0,0.0,0.0,7.77,9.62,7.06,5.88
1817,30.2833,7.0,41.095,0.133,0.998,-3.92,-5.06,4.56,6.789,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.0,7.01,6.15
1818,30.3,7.0,41.111,0.133,0.9969,-4.0,-5.19,4.35,6.849,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.39
1819,30.3167,7.0,41.128,0.133,0.9956,-3.79,-4.88,4.32,6.914,0.0,0.0,-0.0,0.0,0.0,0.0,7.03,6.63,7.01,6.99
1820,30.3333,7.0,41.145,0.132,0.9933,-3.34,-5.0,4.22,6.925,0.0,0.0,-0.0,0.0,0.0,0.0,6.85,6.87,6.99,6.98
1821,30.35,7.0,41.16,0.129,0.9915,-2.78,-4.73,4.23,6.642,0.0,0.0,-0.0,0.0,0.0,0.0,9.97,5.23,7.02,4.35
1822,30.3667,7.0,41.177,0.127,0.9908,-2.09,-4.18,4.34,6.605,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,5.71,6.95,6.79
1823,30.3833,7.0,41.194,0.124,0.9908,-1.47,-3.71,4.3,6.309,0.0,0.0,-0.0,0.0,0.0,0.0,6.02,6.91,6.94,5.37
1824,30.4,7.0,41.212,0.122,0.9922,-1.03,-3.21,4.26,6.736,0.0,0.0,-0.0,0.0,0.0,0.0,6.73,6.96,6.98,6.28
1825,30.4167,7.0,41.231,0.121,0.9917,-0.68,-2.87,4.21,6.779,0.0,0.0,-0.0,0.0,0.0,0.0,6.96,6.92,6.94,6.28
1826,30.4333,7.0,41.248,0.121,0.9923,-0.64,-3.09,4.07,7.608,0.0,0.0,-0.0,0.0,0.0,0.0,6.85,9.2,7.4,6.98
1827,30.45,7.0,41.262,0.123,0.9963,-0.74,-3.55,4.0,7.088,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,7.0,7.34,7.01
1828,30.4667,7.0,41.274,0.125,0.9993,-0.81,-4.02,4.08,6.921,0.0,0.0,-0.0,0.0,0.0,0.0,7.23,6.75,6.81,6.89
1829,30.4833,7.0,41.285,0.126,1.0035,-0.77,-4.62,4.12,6.921,0.0,0.0,-0.0,0.0,0.0,0.0,7.71,5.86,7.06,7.06
1830,30.5,7.0,41.296,0.125,1.007,-0.6,-5.11,4.09,5.939,0.0,0.0,-0.0,0.0,0.0,0.0,7.13,6.07,7.02,3.54
1831,30.5167,7.0,41.307,0.126,1.01,-0.62,-5.37,4.04,8.425,0.0,0.0,-0.0,0.0,0.0,0.0,13.51,6.92,6.96,6.31
1832,30.5333,7.0,41.32,0.127,1.0125,-0.73,-5.73,4.02,6.757,0.0,0.0,-0.0,0.0,0.0,0.0,6.81,7.0,7.0,6.21
1833,30.55,7.0,41.332,0.128,1.0141,-0.74,-6.0,4.07,6.581,0.0,0.0,-0.0,0.0,0.0,0.0,7.04,5.26,7.01,7.01
1834,30.5667,7.0,41.346,0.129,1.0146,-0.57,-6.17,4.14,5.765,0.0,0.0,-0.0,0.0,0.0,0.0,6.97,5.32,6.98,3.79
1835,30.5833,7.0,41.36,0.13,1.0148,-0.67,-6.07,4.08,5.383,0.0,0.0,-0.0,0.0,0.0,0.0,1.85,7.03,7.04,5.61
1836,30.6,7.0,41.374,0.132,1.015,-0.78,-6.11,4.16,7.928,0.0,0.0,-0.0,0.0,0.0,0.0,11.75,6.87,6.84,6.26
1837,30.6167,7.0,41.389,0.133,1.0151,-0.72,-6.21,4.2,6.312,0.0,0.0,-0.0,0.0,0.0,0.0,5.56,5.79,6.95,6.95
1838,30.6333,7.0,41.404,0.134,1.0153,-0.63,-6.22,4.19,6.227,0.0,0.0,-0.0,0.0,0.0,0.0,4.65,6.92,6.93,6.41
1839,30.65,7.0,41.419,0.136,1.0158,-0.65,-6.12,4.29,6.515,0.0,0.0,-0.0,0.0,0.0,0.0,5.85,7.0,7.0,6.22
1840,30.6667,7.0,41.434,0.138,1.0148,-0.75,-6.11,4.33,7.873,0.0,0.0,-0.0,0.0,0.0,0.0,6.93,5.61,7.02,11.94
1841,30.6833,7.0,41.45,0.138,1.0145,-0.54,-6.15,4.34,6.768,0.0,0.0,-0.0,0.0,0.0,0.0,6.04,6.79,6.92,7.32
1842,30.7,7.0,41.466,0.138,1.0155,-0.48,-6.05,4.34,6.543,0.0,0.0,-0.0,0.0,0.0,0.0,6.13,7.01,7.02,6.02
1843,30.7167,7.0,41.482,0.14,1.0155,-0.53,-5.97,4.34,6.818,0.0,0.0,-0.0,0.0,0.0,0.0,7.0,7.01,7.01,6.25
1844,30.7333,7.0,41.498,0.142,1.0145,-0.61,-6.01,4.34,7.611,0.0,0.0,-0.0,0.0,0.0,0.0,8.73,6.94,6.95,7.83
1845,30.75,7.0,41.514,0.143,1.0149,-0.53,-6.26,4.42,6.421,0.0,0.0,-0.0,0.0,0.0,0.0,6.98,3.21,6.97,8.52
1846,30.7667,7.0,41.529,0.145,1.0156,-0.68,-6.15,4.42,6.987,0.0,0.0,-0.0,0.0,0.0,0.0,7.24,7.03,7.0,6.67
