f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
554,9.2333,8.194,25.414,0.029,0.5919,-0.0,-2.16,0.1,7.566,0.00038,0.0285,-2.11,0.0,0.00031,0.00634,8.18,7.61,6.83,7.65
555,9.25,8.208,25.433,0.03,0.5927,0.19,-2.14,0.1,8.261,-0.00936,0.01811,1.54,1.54,-0.00551,0.00242,8.4,8.03,8.27,8.34
556,9.2667,8.222,25.451,0.03,0.5923,0.39,-2.23,0.12,8.026,-0.01141,0.0103,2.7,2.7,-0.00457,-0.00057,8.0,8.03,8.07,8.0
557,9.2833,8.236,25.47,0.03,0.592,0.08,-2.15,0.13,8.513,-0.00152,0.01217,-0.4,0.0,0.00027,0.00448,8.83,9.12,7.98,8.11
558,9.3,8.25,25.489,0.032,0.5936,0.12,-2.2,0.1,8.052,-0.00707,0.00284,1.92,1.92,-0.00517,0.00436,8.23,7.47,8.25,8.25
559,9.3167,8.264,25.508,0.033,0.5931,0.2,-2.22,0.13,8.258,-0.00872,0.0011,2.54,2.54,-0.00702,0.00457,8.16,8.47,8.21,8.2
560,9.3333,8.278,25.526,0.033,0.5923,0.03,-2.18,0.13,8.934,-0.00649,0.00107,1.87,1.87,-0.00643,0.00621,7.67,7.91,11.44,8.71
561,9.35,8.292,25.545,0.035,0.5937,0.13,-2.19,0.22,7.956,-0.00992,-0.00965,3.65,3.65,-0.00941,0.00576,8.18,7.17,8.23,8.25
562,9.3667,8.306,25.563,0.036,0.5929,0.26,-2.27,0.3,8.154,-0.01174,-0.01095,4.29,4.29,-0.01127,0.0058,8.12,8.12,8.19,8.19
563,9.3833,8.319,25.582,0.037,0.5923,0.09,-2.19,0.27,8.393,-0.01031,-0.0085,3.69,3.69,-0.01064,0.00661,8.8,9.1,8.15,7.52
564,9.4,8.333,25.601,0.038,0.5933,0.22,-2.26,0.3,7.94,-0.01592,-0.02229,6.34,6.34,-0.01565,0.006,8.26,7.01,8.23,8.26
565,9.4167,8.347,25.62,0.039,0.5927,0.22,-2.23,0.39,7.4,-0.0151,-0.02786,6.48,6.48,-0.01498,0.00616,8.07,6.37,8.1,7.05
566,9.4333,8.361,25.64,0.04,0.5925,0.03,-2.12,0.37,7.684,-0.01401,-0.02997,6.3,6.3,-0.01445,0.00671,7.2,8.16,7.2,8.18
567,9.45,8.375,25.659,0.042,0.5938,0.17,-2.15,0.36,8.062,-0.02031,-0.04059,8.93,8.93,-0.02026,0.00622,8.02,8.0,8.1,8.13
568,9.4667,8.389,25.678,0.042,0.5948,0.11,-1.93,0.3,7.119,-0.01995,-0.04603,9.21,9.21,-0.0195,0.00583,6.51,7.11,8.13,6.72
569,9.4833,8.403,25.698,0.043,0.5976,0.15,-1.5,0.32,8.042,-0.02233,-0.05139,10.3,10.3,-0.01987,0.00382,8.08,7.71,7.47,8.9
570,9.5,8.417,25.718,0.043,0.6,0.22,-1.31,0.31,7.462,-0.02295,-0.05823,10.96,10.96,-0.02034,0.00367,7.73,8.33,7.93,5.85
571,9.5167,8.431,25.739,0.042,0.6009,0.19,-1.15,0.23,7.426,-0.02138,-0.05686,10.39,10.39,-0.01956,0.00445,7.93,7.77,5.86,8.15
572,9.5333,8.444,25.759,0.042,0.6009,0.05,-1.07,0.24,8.31,-0.01627,-0.05125,8.47,8.47,-0.0164,0.0064,8.33,8.9,8.06,7.96
573,9.55,8.458,25.779,0.042,0.6022,0.14,-1.09,0.28,7.91,-0.01824,-0.04944,8.93,8.93,-0.0178,0.00584,8.03,7.51,8.06,8.03
574,9.5667,8.472,25.798,0.043,0.6042,-0.01,-1.36,0.21,8.829,-0.01164,-0.03459,5.91,5.93,-0.01573,0.01036,10.43,6.36,10.37,8.15
575,9.5833,8.486,25.815,0.044,0.6068,0.0,-2.0,0.19,8.382,-0.0167,-0.0271,6.91,6.91,-0.01884,0.00841,7.66,7.97,8.25,9.64
576,9.6,8.5,25.832,0.044,0.6091,0.24,-2.14,0.27,6.813,-0.02212,-0.02363,8.29,8.29,-0.02202,0.00617,8.14,7.57,8.24,3.31
577,9.6167,8.514,25.849,0.044,0.61,0.19,-2.28,0.31,7.945,-0.01787,-0.01557,6.45,6.45,-0.01971,0.00811,8.04,7.26,9.8,6.68
578,9.6333,8.528,25.867,0.045,0.61,-0.03,-2.41,0.3,7.897,-0.01287,-0.00495,4.21,4.21,-0.01701,0.01042,9.3,6.11,8.21,7.97
579,9.65,8.542,25.885,0.046,0.6119,0.23,-2.45,0.33,8.131,-0.01907,-0.00723,6.23,6.23,-0.02257,0.00977,8.29,7.6,8.33,8.31
580,9.6667,8.556,25.903,0.046,0.6117,0.19,-2.51,0.37,8.151,-0.01622,-0.00429,5.17,5.17,-0.0212,0.01125,8.28,9.24,8.36,6.72
581,9.6833,8.569,25.922,0.047,0.6103,-0.05,-2.45,0.35,8.142,-0.01141,-0.00354,3.67,3.67,-0.01851,0.01337,8.19,7.18,8.33,8.87
582,9.7,8.583,25.942,0.048,0.6096,0.24,-2.19,0.29,9.976,-0.02618,-0.01287,8.76,6.67,-0.02607,0.00615,15.61,8.68,7.29,8.32
583,9.7167,8.597,25.962,0.048,0.6103,0.16,-2.27,0.33,8.127,-0.02092,-0.01009,6.98,6.98,-0.02191,0.00726,8.0,8.75,8.33,7.43
584,9.7333,8.611,25.981,0.048,0.6102,0.02,-2.42,0.27,8.822,-0.01653,-0.0075,5.49,5.49,-0.01928,0.00902,8.17,10.66,8.11,8.34
585,9.75,8.625,26.001,0.048,0.6108,0.33,-2.39,0.41,8.245,-0.01933,-0.01325,6.73,6.73,-0.02234,0.00928,8.13,8.1,8.37,8.37
586,9.7667,8.639,26.02,0.048,0.6101,0.15,-2.31,0.41,7.877,-0.01346,-0.00589,4.45,4.45,-0.02038,0.01319,8.3,8.31,7.4,7.5
587,9.7833,8.653,26.04,0.049,0.6102,0.09,-2.39,0.39,8.522,-0.01456,-0.00347,4.61,4.61,-0.02107,0.01279,7.79,7.88,8.5,9.92
588,9.8,8.667,26.06,0.05,0.61,0.28,-2.33,0.37,8.35,-0.02186,-0.01379,7.52,7.52,-0.02442,0.00883,8.33,9.3,8.26,7.51
589,9.8167,8.681,26.08,0.049,0.611,0.11,-2.37,0.24,8.184,-0.01817,-0.0039,5.72,5.72,-0.02367,0.01177,8.27,8.27,8.4,7.81
590,9.8333,8.694,26.1,0.049,0.6105,0.21,-2.26,0.16,8.134,-0.01936,-0.00183,5.94,5.94,-0.02524,0.01215,8.3,7.32,8.44,8.47
591,9.85,8.708,26.12,0.048,0.6105,0.27,-2.3,0.14,7.892,-0.01678,-0.00187,5.17,5.17,-0.02359,0.01307,8.41,8.59,8.41,6.16
592,9.8667,8.722,26.14,0.047,0.6111,0.07,-2.39,0.07,8.333,-0.01142,0.0065,2.97,2.97,-0.02201,0.01686,8.46,8.5,8.56,7.81
593,9.8833,8.736,26.16,0.047,0.6106,0.2,-2.26,0.03,8.281,-0.01354,0.00564,3.67,3.67,-0.02449,0.01722,8.51,7.39,8.6,8.62
594,9.9,8.75,26.179,0.047,0.6129,0.18,-1.98,0.04,7.429,-0.00863,0.01106,1.82,1.82,-0.02067,0.01831,8.46,8.17,5.72,7.37
595,9.9167,8.764,26.199,0.047,0.6164,0.2,-1.67,-0.01,6.319,-0.00756,0.02443,0.56,0.56,-0.01997,0.01868,8.44,-0.27,8.47,8.64
596,9.9333,8.778,26.22,0.047,0.6183,0.27,-1.39,-0.02,8.32,-0.00709,0.0329,-0.18,-0.18,-0.01953,0.01871,8.67,8.63,8.68,7.29
597,9.95,8.792,26.241,0.046,0.6186,0.08,-1.2,-0.05,8.582,-0.00118,0.04765,-2.98,-2.98,-0.01769,0.02278,8.77,8.9,8.43,8.23
598,9.9667,8.806,26.262,0.047,0.6192,0.02,-1.26,-0.07,6.991,-0.00108,0.05808,-3.74,-3.74,-0.01755,0.02274,4.31,8.34,8.66,6.66
599,9.9833,8.819,26.282,0.047,0.6188,0.16,-1.16,-0.06,9.114,-0.00553,0.05717,-2.34,-2.34,-0.01871,0.01945,8.68,9.48,9.64,8.65
600,10.0,8.833,26.301,0.046,0.6234,0.05,-1.71,0.0,9.211,-0.00445,0.05966,-2.84,-2.84,-0.01751,0.01933,9.47,8.61,10.13,8.63
601,10.0167,8.847,26.318,0.046,0.6266,0.02,-2.32,0.03,7.899,-0.00416,0.0571,-2.75,-2.75,-0.01707,0.01918,8.45,6.29,8.41,8.44
602,10.0333,8.861,26.335,0.046,0.6289,0.34,-2.61,0.09,7.799,-0.01151,0.04618,0.22,0.22,-0.02033,0.01508,8.38,6.67,8.67,7.47
603,10.05,8.875,26.352,0.045,0.6305,0.09,-2.72,0.12,8.519,-0.00473,0.04306,-1.6,-1.6,-0.01959,0.02113,8.8,8.79,8.79,7.7
604,10.0667,8.889,26.37,0.046,0.6306,0.03,-2.84,0.07,8.341,-0.00392,0.03508,-1.28,-1.28,-0.01934,0.02169,8.91,7.4,8.89,8.16
605,10.0833,8.903,26.389,0.046,0.6304,0.29,-2.74,0.07,7.77,-0.01309,0.01852,2.63,1.72,-0.02361,0.01678,8.68,6.96,8.7,6.74
606,10.1,8.917,26.409,0.045,0.6293,0.08,-2.55,0.1,8.472,-0.00654,0.01526,0.89,0.89,-0.02264,0.02237,8.88,8.85,8.86,7.3
607,10.1167,8.931,26.429,0.046,0.6273,0.19,-2.24,0.08,7.975,-0.01008,0.00764,2.49,2.49,-0.02532,0.02151,8.91,6.83,8.93,7.23
608,10.1333,8.944,26.449,0.046,0.6287,0.13,-2.35,0.07,8.905,-0.00724,0.00356,1.92,1.92,-0.02343,0.02247,9.07,9.29,8.37,8.89
609,10.15,8.958,26.47,0.045,0.6283,0.04,-2.47,-0.05,8.576,-0.00571,0.0091,1.08,1.08,-0.02216,0.02272,8.89,8.85,8.88,7.68
610,10.1667,8.972,26.49,0.046,0.6283,0.07,-2.34,-0.09,8.869,-0.00743,0.00524,1.86,1.86,-0.02333,0.02217,8.66,8.79,9.07,8.95
611,10.1833,8.986,26.51,0.045,0.6297,0.06,-2.46,-0.03,8.905,-0.00778,0.00064,2.29,2.29,-0.02327,0.02176,8.9,8.87,8.92,8.92
612,10.2,9.0,26.531,0.045,0.629,-0.0,-2.56,-0.04,8.375,-0.00443,0.00948,0.67,0.0,-0.02169,0.02353,9.04,8.46,9.08,6.93
613,10.2167,9.014,26.551,0.045,0.6285,0.22,-2.38,-0.06,9.167,-0.01327,0.00142,3.88,3.0,-0.02603,0.01903,9.0,9.21,9.45,9.01
614,10.2333,9.028,26.572,0.045,0.6292,0.12,-2.46,-0.05,8.79,-0.00812,0.00327,2.21,2.21,-0.02536,0.02352,9.03,8.97,9.15,8.01
615,10.25,9.042,26.593,0.045,0.6285,0.07,-2.33,-0.14,8.277,-0.00976,0.00028,2.91,2.91,-0.02576,0.02227,8.91,7.05,8.2,8.94
616,10.2667,9.056,26.614,0.044,0.6289,0.15,-2.34,-0.15,8.843,-0.01112,-0.00532,3.71,3.71,-0.02596,0.02111,9.14,8.8,8.47,8.95
617,10.2833,9.069,26.635,0.044,0.6286,0.08,-2.42,-0.19,8.649,-0.00867,-0.00596,3.02,3.02,-0.0253,0.0229,8.89,8.85,8.89,7.97
618,10.3,9.083,26.655,0.044,0.6285,0.12,-2.31,-0.2,9.16,-0.01032,-0.00787,3.65,3.65,-0.02599,0.02194,8.89,9.3,9.52,8.93
619,10.3167,9.097,26.676,0.044,0.6319,0.19,-2.16,-0.16,7.909,-0.00887,-0.01149,3.46,3.46,-0.02435,0.02175,8.9,6.48,8.93,7.32
620,10.3333,9.111,26.696,0.043,0.6351,0.13,-1.75,-0.13,7.316,-0.00603,-0.00267,1.99,1.99,-0.02267,0.02291,8.81,3.67,8.81,7.98
621,10.35,9.125,26.717,0.044,0.6368,0.14,-1.43,-0.11,8.592,-0.0056,0.00024,1.66,1.66,-0.02218,0.02285,8.94,8.81,8.85,7.77
622,10.3667,9.139,26.739,0.044,0.6371,0.01,-1.25,-0.08,8.845,-0.00218,0.00801,0.09,0.0,-0.02133,0.02542,8.77,8.93,9.02,8.66
623,10.3833,9.153,26.761,0.045,0.6371,0.04,-1.12,-0.08,8.045,-0.00603,0.01229,0.95,0.95,-0.02352,0.02376,9.24,7.81,5.71,9.41
624,10.4,9.167,26.782,0.044,0.6376,0.13,-1.18,-0.11,9.218,-0.0095,0.00996,2.15,2.15,-0.02484,0.02161,9.1,9.52,9.39,8.87
625,10.4167,9.181,26.801,0.044,0.6419,0.18,-1.72,-0.08,9.16,-0.00824,0.01091,1.71,1.71,-0.02506,0.02309,9.82,9.06,9.44,8.33
626,10.4333,9.194,26.818,0.043,0.6457,0.2,-2.31,-0.06,9.024,-0.008,0.01049,1.67,1.67,-0.02488,0.02315,8.99,9.04,9.05,9.01
627,10.45,9.208,26.835,0.043,0.648,0.17,-2.66,-0.06,9.037,-0.00407,0.01125,0.43,0.0,-0.02293,0.02513,8.97,10.89,9.07,7.21
628,10.4667,9.222,26.853,0.043,0.6493,-0.04,-2.93,-0.08,8.998,-0.00055,0.01509,-0.89,0.0,-0.02248,0.0282,9.15,9.15,9.19,8.51
629,10.4833,9.236,26.872,0.044,0.6503,0.19,-2.95,-0.06,8.743,-0.00515,0.01022,0.83,0.83,-0.02687,0.02799,9.15,7.43,9.2,9.2
630,10.5,9.25,26.891,0.043,0.6499,0.17,-2.93,-0.03,8.655,-0.00155,0.01361,-0.49,0.0,-0.0251,0.02983,9.23,9.14,9.28,6.97
631,10.5167,9.264,26.91,0.043,0.6486,-0.05,-2.87,-0.04,6.792,0.00322,0.02505,-2.72,0.0,-0.02354,0.03303,9.36,0.36,9.18,8.26
632,10.5333,9.278,26.931,0.044,0.6471,0.18,-2.59,-0.06,6.362,-0.00618,0.02417,0.16,0.16,-0.02909,0.02918,9.05,8.76,-1.52,9.15
633,10.55,9.292,26.953,0.043,0.6463,0.02,-2.4,-0.09,8.595,0.00246,0.03203,-2.98,-2.84,-0.02501,0.03374,9.6,6.54,9.02,9.22
634,10.5667,9.306,26.975,0.044,0.6471,0.02,-2.66,-0.13,9.051,0.00096,0.03336,-2.62,-2.62,-0.02604,0.03327,8.42,9.9,9.13,8.75
635,10.5833,9.319,26.996,0.043,0.6476,0.19,-2.56,0.01,8.679,0.00103,0.03098,-2.48,-2.48,-0.0263,0.0336,9.34,8.43,9.35,7.6
636,10.6,9.333,27.017,0.043,0.6467,-0.06,-2.5,0.04,9.269,0.00605,0.03878,-4.53,-4.53,-0.02498,0.0373,9.23,9.21,9.28,9.35
637,10.6167,9.347,27.038,0.043,0.648,0.1,-2.51,0.03,8.52,-0.00085,0.03484,-2.18,-2.18,-0.0276,0.03301,8.55,8.31,8.08,9.13
638,10.6333,9.361,27.06,0.043,0.6481,0.11,-2.45,0.06,9.238,0.00012,0.02747,-1.96,0.0,-0.02708,0.03347,9.2,9.22,9.27,9.26
639,10.65,9.375,27.082,0.042,0.6475,0.09,-2.59,0.04,9.264,0.00449,0.03515,-3.81,-3.0,-0.02503,0.03579,9.61,9.4,8.98,9.07
640,10.6667,9.389,27.103,0.042,0.6483,0.27,-2.69,0.06,8.548,0.00185,0.0303,-2.68,-2.68,-0.02605,0.03417,9.14,7.22,9.31,8.51
641,10.6833,9.403,27.123,0.041,0.6479,0.04,-2.58,0.02,8.775,0.0067,0.03257,-4.29,-4.29,-0.02548,0.03845,9.15,9.23,9.23,7.49
642,10.7,9.417,27.145,0.04,0.647,-0.0,-2.71,-0.01,8.613,0.00976,0.03764,-5.56,-5.56,-0.02388,0.03991,8.8,7.99,9.07,8.6
643,10.7167,9.431,27.166,0.04,0.6475,-0.06,-2.37,-0.05,2.366,0.01428,0.04159,-7.2,-7.2,-0.02111,0.04166,8.98,-14.81,8.8,6.49
644,10.7333,9.444,27.187,0.04,0.652,0.03,-1.92,-0.2,8.468,0.01019,0.04796,-6.41,-6.41,-0.02131,0.03777,7.06,2.51,15.64,8.67
645,10.75,9.458,27.208,0.04,0.6559,0.1,-1.59,-0.14,9.406,0.00929,0.05164,-6.4,-6.4,-0.02119,0.03675,8.99,9.11,9.22,10.31
646,10.7667,9.472,27.229,0.04,0.6575,0.09,-1.38,-0.07,8.951,0.01032,0.05144,-6.7,-6.7,-0.02068,0.03728,9.13,9.12,9.18,8.36
647,10.7833,9.486,27.25,0.04,0.6572,0.06,-1.33,-0.04,8.071,0.01291,0.05664,-7.84,-7.84,-0.01954,0.03872,10.41,9.23,5.71,6.94
648,10.8,9.5,27.273,0.04,0.6565,0.2,-1.34,-0.28,8.287,0.00753,0.05071,-5.81,-5.81,-0.01944,0.03324,9.11,9.62,7.47,6.95
649,10.8167,9.514,27.292,0.039,0.6622,0.3,-1.74,-0.27,10.278,0.01038,0.04525,-6.28,-6.28,-0.01851,0.03516,11.65,9.32,11.32,8.82
650,10.8333,9.528,27.31,0.038,0.6672,0.27,-2.46,-0.4,9.074,0.01014,0.03556,-5.53,-5.53,-0.01847,0.03488,9.12,8.84,9.12,9.22
651,10.85,9.542,27.328,0.037,0.6697,0.19,-3.14,-0.53,8.757,0.01155,0.0327,-5.75,-5.75,-0.0178,0.03562,8.98,8.73,8.89,8.43
652,10.8667,9.556,27.345,0.037,0.6716,-0.05,-3.41,-0.73,8.562,0.01136,0.03089,-5.57,-5.57,-0.01746,0.03508,9.25,8.27,9.22,7.51
653,10.8833,9.569,27.364,0.037,0.6733,0.06,-3.5,-0.87,9.348,0.0057,0.02243,-3.28,-3.28,-0.02196,0.03393,9.28,9.43,9.35,9.33
654,10.9,9.583,27.383,0.036,0.6732,-0.02,-3.62,-0.95,8.923,0.00732,0.01399,-3.17,-3.17,-0.02088,0.03446,9.43,9.39,9.37,7.51
655,10.9167,9.597,27.403,0.036,0.6731,0.06,-3.44,-1.01,9.034,0.00311,0.00776,-1.48,-0.17,-0.02356,0.03293,9.43,7.23,9.44,10.04
656,10.9333,9.611,27.423,0.035,0.6716,0.22,-3.34,-1.04,8.86,0.00038,-0.00345,0.13,0.0,-0.02547,0.03212,9.54,7.79,9.58,8.53
657,10.95,9.625,27.444,0.034,0.6695,0.0,-3.04,-1.08,9.077,0.00579,-0.00751,-1.21,-1.21,-0.02454,0.0366,9.55,9.53,9.52,7.71
658,10.9667,9.639,27.466,0.034,0.667,0.14,-2.6,-1.11,8.092,0.00082,-0.01765,0.99,0.0,-0.02802,0.03512,9.72,6.26,9.68,6.72
659,10.9833,9.653,27.488,0.033,0.6679,0.07,-2.75,-1.13,9.455,0.00544,-0.02162,-0.12,-0.12,-0.02571,0.03742,9.65,9.59,9.3,9.28
660,11.0,9.667,27.51,0.033,0.6683,-0.14,-2.92,-1.11,9.399,0.0075,-0.01718,-1.05,-1.05,-0.02541,0.03917,9.65,9.66,9.59,8.7
661,11.0167,9.681,27.532,0.032,0.6683,0.1,-2.74,-1.09,8.879,0.00217,-0.0204,0.78,0.0,-0.02964,0.03809,9.65,7.46,8.72,9.69
662,11.0333,9.694,27.554,0.032,0.6679,0.06,-2.76,-1.09,9.132,0.00524,-0.01576,-0.47,-0.47,-0.02786,0.03937,8.63,9.59,9.62,8.69
663,11.05,9.708,27.576,0.031,0.6688,0.06,-2.77,-1.11,9.336,0.00365,-0.01051,-0.36,0.0,-0.0287,0.03862,9.52,8.69,9.57,9.57
664,11.0667,9.722,27.598,0.031,0.668,0.13,-2.75,-1.09,8.959,0.00359,-0.0115,-0.27,0.0,-0.02774,0.0376,9.6,9.58,7.8,8.87
665,11.0833,9.736,27.62,0.03,0.6674,-0.13,-2.78,-1.04,9.386,0.01071,5e-05,-3.22,-3.0,-0.02414,0.04113,9.28,9.62,9.73,8.91
666,11.1,9.75,27.642,0.03,0.6679,0.02,-2.65,-0.99,9.915,0.00327,-0.00218,-0.83,0.0,-0.0272,0.03674,9.69,9.88,10.46,9.64
667,11.1167,9.764,27.665,0.03,0.6705,0.25,-2.55,-0.9,8.452,-0.00364,-0.01337,2.03,0.0,-0.02862,0.03125,9.64,8.56,6.26,9.35
668,11.1333,9.778,27.686,0.028,0.674,0.36,-2.16,-0.81,9.349,0.00167,-0.01229,0.36,0.0,-0.02636,0.0343,9.63,9.91,9.55,8.3
669,11.15,9.792,27.708,0.027,0.6765,0.21,-1.79,-0.75,7.809,0.01,-0.00592,-2.58,-2.58,-0.02372,0.03998,9.41,-0.37,14.84,7.35
670,11.1667,9.806,27.732,0.027,0.6794,0.4,-1.52,-0.96,9.543,0.01059,0.00193,-3.31,-3.31,-0.02274,0.0396,9.51,9.44,9.64,9.58
671,11.1833,9.819,27.755,0.027,0.6801,0.45,-1.54,-1.12,9.876,0.01312,0.01149,-4.74,-4.74,-0.02164,0.04102,9.64,9.64,10.56,9.67
672,11.2,9.833,27.779,0.027,0.6801,0.03,-1.68,-1.28,9.461,0.0167,0.01627,-6.15,-6.15,-0.0206,0.04357,9.62,9.61,9.68,8.94
673,11.2167,9.847,27.799,0.027,0.685,0.3,-2.23,-1.21,10.127,0.00611,0.01723,-3.04,-3.15,-0.02693,0.03931,11.96,9.4,9.53,9.61
674,11.2333,9.861,27.818,0.026,0.6884,0.28,-2.61,-1.15,9.302,0.01045,0.02965,-5.21,-5.21,-0.02582,0.04254,9.72,9.71,9.74,8.03
675,11.25,9.875,27.838,0.025,0.6902,0.1,-2.93,-1.16,9.39,0.01285,0.0376,-6.49,-6.49,-0.0257,0.04483,9.6,9.6,9.65,8.72
676,11.2667,9.889,27.858,0.024,0.6908,0.18,-3.16,-1.15,9.245,0.01117,0.0343,-5.75,-5.75,-0.02722,0.04466,9.55,8.22,9.59,9.62
677,11.2833,9.903,27.878,0.024,0.6907,-0.02,-3.13,-1.13,9.182,0.01695,0.03672,-7.65,-7.65,-0.02574,0.04895,9.63,9.65,9.73,7.73
678,11.3,9.917,27.899,0.024,0.69,0.08,-2.95,-1.14,8.811,0.01282,0.03201,-6.09,-6.09,-0.02854,0.04763,9.53,7.59,9.57,8.56
679,11.3167,9.931,27.921,0.023,0.6899,0.09,-3.01,-1.11,10.315,0.01593,0.02737,-6.7,-6.7,-0.02627,0.04847,9.27,15.79,7.64,8.57
680,11.3333,9.944,27.943,0.022,0.6887,-0.17,-2.94,-1.17,9.012,0.01962,0.03798,-8.54,-8.54,-0.02535,0.05124,9.56,5.58,9.58,11.33
681,11.35,9.958,27.965,0.021,0.6903,0.06,-2.95,-1.14,9.35,0.01359,0.03665,-6.64,-6.64,-0.02847,0.04832,9.14,9.3,9.34,9.61
682,11.3667,9.972,27.988,0.02,0.6908,0.0,-3.08,-1.2,8.791,0.01426,0.0337,-6.64,-6.64,-0.02829,0.04882,9.41,9.39,9.52,6.84
683,11.3833,9.986,28.011,0.019,0.69,0.07,-2.96,-1.29,9.139,0.01217,0.03068,-5.8,-5.8,-0.03043,0.04888,9.61,8.1,9.68,9.17
684,11.4,10.0,28.034,0.018,0.6893,-0.0,-2.95,-1.28,9.736,0.01887,0.02898,-7.69,-7.69,-0.02671,0.05185,3.39,16.67,9.96,8.92
685,11.4167,10.014,28.057,0.017,0.6888,-0.17,-2.93,-1.21,7.875,0.02194,0.03489,-9.02,-9.02,-0.0248,0.05301,7.84,9.39,9.31,4.96
686,11.4333,10.028,28.08,0.017,0.6904,0.06,-2.94,-1.19,9.401,0.01379,0.0285,-6.13,-6.13,-0.02927,0.04933,9.55,9.29,9.33,9.43
687,11.45,10.042,28.103,0.016,0.6906,-0.01,-3.01,-1.14,9.482,0.0171,0.02249,-6.7,-6.7,-0.02836,0.05173,9.75,9.72,9.76,8.7
688,11.4667,10.056,28.126,0.016,0.6902,0.08,-2.95,-1.12,10.046,0.01262,0.0188,-5.1,-5.1,-0.03053,0.04942,11.02,10.19,9.22,9.76
689,11.4833,10.069,28.149,0.015,0.6913,0.01,-3.09,-1.1,9.61,0.01616,0.01849,-6.14,-6.14,-0.02955,0.05198,9.92,9.87,9.97,8.67
690,11.5,10.083,28.171,0.014,0.6937,0.38,-2.52,-1.02,9.466,0.00494,0.00883,-2.1,-3.14,-0.03325,0.04446,10.05,8.03,9.85,9.94
691,11.5167,10.097,28.193,0.012,0.6984,0.33,-2.24,-0.96,12.683,0.01178,0.00048,-3.57,-3.57,-0.03053,0.04858,10.49,22.56,10.04,7.64
692,11.5333,10.111,28.215,0.011,0.7015,0.15,-2.0,-0.96,12.36,0.01123,-0.0106,-2.63,-2.63,-0.03075,0.04826,10.17,19.4,9.97,9.91
693,11.55,10.125,28.237,0.01,0.7025,0.16,-1.87,-1.0,9.772,0.00912,-0.01413,-1.75,-1.75,-0.03195,0.04734,10.02,8.65,10.02,10.4
694,11.5667,10.139,28.259,0.008,0.7021,-0.06,-1.71,-1.05,9.662,0.01216,-0.01751,-2.42,-2.42,-0.03158,0.05002,10.05,10.07,10.0,8.52
695,11.5833,10.153,28.28,0.007,0.7064,0.33,-2.11,-0.86,10.043,0.00092,-0.02744,1.65,0.0,-0.04089,0.04808,10.32,10.05,10.02,9.8
696,11.6,10.167,28.299,0.005,0.7112,0.45,-2.58,-0.79,9.085,0.00614,-0.03445,0.57,0.57,-0.03957,0.05198,10.13,10.38,7.16,8.67
697,11.6167,10.181,28.319,0.003,0.7149,0.27,-3.05,-0.94,10.075,0.0058,-0.02943,0.32,0.32,-0.03906,0.05113,10.04,10.09,10.05,10.12
698,11.6333,10.194,28.338,0.001,0.7161,0.15,-3.55,-1.09,9.594,0.00736,-0.03044,-0.08,-0.08,-0.03624,0.04987,10.1,8.12,10.03,10.12
699,11.65,10.208,28.357,-0.001,0.7169,0.0,-3.69,-1.2,9.6,0.01125,-0.02677,-1.5,-1.5,-0.03561,0.05313,10.01,10.11,10.12,8.16
700,11.6667,10.222,28.377,-0.002,0.7171,0.09,-3.64,-1.34,9.61,0.00682,-0.02592,-0.23,-0.23,-0.03899,0.05208,10.19,7.89,10.18,10.18
701,11.6833,10.236,28.398,-0.003,0.7159,0.17,-3.64,-1.43,10.6,0.00568,-0.02948,0.36,0.36,-0.03901,0.05096,10.05,13.79,10.01,8.55
702,11.7,10.25,28.419,-0.005,0.7146,-0.16,-3.52,-1.47,7.81,0.01309,-0.01342,-2.99,-2.64,-0.0374,0.05676,2.95,10.04,10.05,8.19
703,11.7167,10.264,28.442,-0.006,0.7144,0.1,-3.3,-1.41,9.562,0.00491,-0.01307,-0.56,0.0,-0.04136,0.05255,10.0,9.91,8.3,10.04
704,11.7333,10.278,28.466,-0.007,0.7144,-0.04,-3.28,-1.36,9.843,0.01005,-0.00713,-2.52,-2.52,-0.04073,0.05705,10.28,10.28,10.27,8.53
705,11.75,10.292,28.489,-0.008,0.7149,0.1,-3.33,-1.31,10.072,0.00753,-0.00611,-1.83,-1.83,-0.04213,0.05593,10.62,10.42,9.11,10.14
706,11.7667,10.306,28.512,-0.009,0.7164,0.02,-3.34,-1.24,10.228,0.00728,-0.00945,-1.52,-1.52,-0.04215,0.05571,10.22,10.21,10.25,10.22
707,11.7833,10.319,28.535,-0.011,0.7153,-0.08,-3.49,-1.16,8.235,0.00874,-0.00635,-2.18,-2.18,-0.04204,0.05704,4.34,9.71,10.48,8.4
708,11.8,10.333,28.558,-0.011,0.7147,0.16,-3.37,-1.09,9.31,0.00239,-0.00896,-0.09,0.0,-0.04505,0.05372,9.98,8.02,10.26,8.98
709,11.8167,10.347,28.582,-0.012,0.7155,0.1,-3.28,-1.02,9.96,0.0074,-0.01374,-1.26,-1.26,-0.04242,0.05609,9.63,10.26,10.3,9.65
710,11.8333,10.361,28.606,-0.013,0.7164,0.15,-3.43,-0.97,10.301,0.00765,-0.00929,-1.64,-1.64,-0.04224,0.05616,10.3,10.3,10.32,10.29
