f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
2012,33.5333,7.0,43.606,0.044,1.0137,-0.07,3.44,-0.68,6.729,-0.00822,0.00444,2.15,2.15,-0.50022,0.49827,6.82,6.65,6.54,6.91
2013,33.55,7.0,43.622,0.043,1.0133,-0.02,3.33,-0.7,6.588,-0.01002,0.00177,2.88,2.88,-0.50065,0.49689,4.93,6.62,6.51,8.29
2014,33.5667,7.0,43.637,0.043,1.0138,-0.21,3.27,-0.71,5.844,-0.00525,0.00051,1.54,1.54,-0.49897,0.49999,6.83,2.99,6.86,6.69
2015,33.5833,7.0,43.652,0.043,1.013,-0.12,3.36,-0.8,6.428,-0.00642,0.00067,1.88,1.88,-0.5007,0.50055,5.71,6.42,7.06,6.52
2016,33.6,7.0,43.668,0.043,1.0126,0.01,3.22,-0.76,6.742,-0.0068,0.00159,1.93,1.93,-0.49991,0.49938,6.06,7.12,6.93,6.87
2017,33.6167,7.0,43.684,0.043,1.0114,0.03,3.09,-0.71,7.514,-0.00563,-0.00232,1.85,1.85,-0.49955,0.50019,9.36,7.23,6.1,7.35
2018,33.6333,7.0,43.7,0.042,1.0094,-0.17,2.82,-0.73,7.163,-0.00797,-0.00437,2.7,2.7,-0.50047,0.49877,6.86,6.97,7.93,6.89
2019,33.65,7.0,43.715,0.042,1.0087,-0.03,2.73,-0.72,6.775,-0.00942,-0.00509,3.18,3.18,-0.50036,0.4972,7.31,6.49,6.5,6.8
2020,33.6667,7.0,43.73,0.041,1.0081,0.07,2.65,-0.69,6.605,-0.0055,0.00018,1.64,1.64,-0.49923,0.49999,6.95,6.84,6.8,5.84
2021,33.6833,7.0,43.746,0.04,1.0084,-0.08,2.67,-0.66,5.385,-0.00394,0.0015,1.08,0.0,-0.49839,0.50072,7.03,1.53,6.61,6.37
2022,33.7,7.0,43.761,0.039,1.0088,0.04,2.69,-0.67,6.941,-0.00644,0.0013,1.84,1.84,-0.49986,0.49969,6.92,6.83,7.06,6.96
2023,33.7167,7.0,43.777,0.039,1.0078,0.22,2.71,-0.64,5.963,-0.00753,0.0004,2.23,2.23,-0.50017,0.49892,6.89,5.95,3.96,7.04
2024,33.7333,7.0,43.793,0.038,1.0065,0.02,2.88,-0.62,7.083,-0.00422,0.00179,1.14,0.0,-0.49874,0.50079,6.84,6.84,7.44,7.21
2025,33.75,7.0,43.809,0.038,1.0053,-0.03,3.12,-0.55,7.316,-0.00605,0.00356,1.57,1.57,-0.50011,0.50033,6.56,5.96,12.09,4.65
2026,33.7667,7.0,43.826,0.038,1.0031,-0.1,3.47,-0.47,6.725,-0.00792,0.00468,2.05,2.05,-0.501,0.49935,7.83,5.62,6.83,6.61
2027,33.7833,7.0,43.843,0.039,0.9993,0.0,3.76,-0.38,5.859,-0.00627,0.00333,1.65,1.65,-0.50001,0.50001,6.75,7.08,7.04,2.57
2028,33.8,7.0,43.86,0.039,0.9953,-0.16,4.32,-0.26,6.118,-0.00412,0.00275,1.04,0.0,-0.49729,0.49944,6.81,5.63,6.94,5.09
2029,33.8167,7.0,43.878,0.04,0.9904,0.03,4.99,-0.15,6.696,-0.00772,0.00111,2.24,2.24,-0.50003,0.49858,6.71,6.48,6.81,6.78
2030,33.8333,7.0,43.896,0.04,0.984,0.18,5.7,-0.07,5.813,-0.00904,-0.00058,2.75,2.75,-0.49959,0.49683,6.39,3.15,6.65,7.07
2031,33.85,7.0,43.914,0.04,0.9831,-0.1,5.82,-0.2,6.384,-0.00162,0.00217,0.33,0.0,-0.49609,0.50075,5.97,5.59,6.45,7.53
2032,33.8667,7.0,43.93,0.042,0.9832,-0.21,5.79,-0.18,7.076,-0.00609,0.00187,1.69,1.69,-0.49934,0.49953,7.22,7.05,6.92,7.12
2033,33.8833,7.0,43.946,0.043,0.9838,-0.05,5.87,-0.13,6.888,-0.00666,0.00294,1.79,1.79,-0.5,0.49961,6.82,6.94,6.89,6.91
2034,33.9,7.0,43.963,0.044,0.9832,-0.04,5.8,-0.19,6.69,-0.00637,0.00248,1.74,1.74,-0.50002,0.49992,6.97,8.71,6.64,4.44
2035,33.9167,7.0,43.979,0.044,0.9833,-0.17,5.85,-0.17,7.802,-0.00866,-0.00249,2.77,2.77,-0.50075,0.49836,5.82,7.12,8.43,9.84
2036,33.9333,7.0,43.995,0.045,0.9834,-0.04,5.91,-0.05,6.861,-0.00891,-0.00342,2.91,2.91,-0.50083,0.49819,7.09,6.76,6.78,6.81
2037,33.95,7.0,44.01,0.044,0.9836,0.06,5.85,-0.06,8.075,-0.00867,-0.00263,2.78,2.78,-0.50019,0.4978,7.0,8.85,9.56,6.89
2038,33.9667,7.0,44.026,0.043,0.9833,-0.1,5.83,-0.09,6.882,-0.00409,-0.00486,1.57,0.0,-0.49798,0.50016,6.89,6.9,7.08,6.66
2039,33.9833,7.0,44.042,0.043,0.9835,-0.07,5.89,-0.15,7.311,-0.00758,-0.00581,2.68,2.68,-0.50049,0.49918,7.05,7.49,7.78,6.93
2040,34.0,7.0,44.058,0.043,0.983,0.18,5.87,-0.11,4.867,-0.00739,-0.00586,2.63,2.63,-0.5002,0.49908,6.66,5.74,0.62,6.45
2041,34.0167,7.0,44.073,0.042,0.9833,0.21,5.68,-0.32,7.169,-0.00731,-0.00612,2.62,2.62,-0.50006,0.49901,6.9,8.56,7.0,6.23
2042,34.0333,7.0,44.089,0.041,0.9832,-0.16,5.83,-0.62,6.231,-0.00616,-0.00282,2.05,2.05,-0.49891,0.49902,6.93,4.31,5.05,8.64
2043,34.05,7.0,44.105,0.04,0.9831,0.08,5.87,-0.71,4.273,-0.01068,-0.0043,3.51,3.51,-0.50011,0.49569,5.19,5.4,3.09,3.4
2044,34.0667,7.0,44.122,0.039,0.9836,0.09,5.84,-0.57,7.552,-0.00718,-0.00226,2.31,2.31,-0.49741,0.49649,7.03,8.78,7.85,6.55
2045,34.0833,7.0,44.137,0.037,0.9833,-0.12,5.83,-0.49,6.817,-0.00335,-0.00123,1.09,0.0,-0.49739,0.50031,6.84,6.8,6.41,7.22
2046,34.1,7.0,44.153,0.036,0.9834,-0.04,5.86,-0.49,9.001,-0.00417,0.00242,1.08,0.0,-0.49744,0.49954,6.33,8.53,14.47,6.66
2047,34.1167,7.0,44.169,0.035,0.9828,0.12,5.79,-0.29,6.521,-0.00464,0.00495,1.05,0.0,-0.4986,0.50023,6.46,5.41,7.0,7.21
2048,34.1333,7.0,44.185,0.034,0.9824,0.13,5.61,-0.29,6.994,-0.0051,0.00664,1.07,1.07,-0.49963,0.5008,6.92,6.77,6.85,7.44
2049,34.15,7.0,44.201,0.034,0.9807,0.11,5.39,-0.38,6.962,-0.00607,0.00593,1.41,1.41,-0.49998,0.50018,6.99,6.98,7.06,6.83
2050,34.1667,7.0,44.217,0.035,0.9778,0.13,5.13,-0.54,7.06,-0.00559,0.01046,0.94,0.94,-0.49929,0.49997,6.21,6.64,7.01,8.38
2051,34.1833,7.0,44.232,0.035,0.9751,0.16,4.69,-0.68,6.742,-0.00393,0.01255,0.3,0.0,-0.49896,0.50129,6.68,6.78,5.61,7.9
2052,34.2,7.0,44.247,0.036,0.971,0.07,4.06,-0.92,7.099,-0.00448,0.00988,0.65,0.0,-0.49883,0.50063,6.84,6.64,7.58,7.34
2053,34.2167,7.0,44.26,0.036,0.9656,-0.18,3.52,-0.65,7.018,-0.00819,0.00457,2.14,2.14,-0.50191,0.5,7.55,7.0,6.72,6.81
2054,34.2333,7.0,44.272,0.035,0.9627,0.03,3.23,-0.62,5.648,-0.00994,-0.00143,3.08,3.08,-0.50196,0.49829,3.54,6.4,7.17,5.48
2055,34.25,7.0,44.284,0.032,0.9623,0.2,3.22,-0.41,6.657,-0.00625,-0.00244,2.04,2.04,-0.49998,0.5,6.6,6.37,6.72,6.94
2056,34.2667,7.0,44.298,0.03,0.9627,0.33,3.43,-0.36,7.753,-0.00633,-0.0024,2.07,2.07,-0.49971,0.49965,6.77,6.72,12.54,4.98
2057,34.2833,7.0,44.312,0.029,0.9611,0.38,3.58,-0.32,6.902,-0.00562,-0.00215,1.84,1.84,-0.49936,0.50001,6.91,6.89,6.91,6.89
2058,34.3,7.0,44.327,0.029,0.9581,0.43,3.71,-0.25,4.147,0.00058,0.00275,-0.37,0.0,-0.49531,0.50216,7.22,5.3,0.42,3.66
2059,34.3167,7.0,44.342,0.029,0.9565,0.42,4.19,-0.26,6.622,6e-05,0.00709,-0.51,0.0,-0.49375,0.50008,6.81,6.8,6.89,5.99
2060,34.3333,7.0,44.358,0.03,0.9529,0.22,4.63,-0.27,6.816,0.00018,0.01484,-1.09,0.0,-0.49363,0.50008,6.88,6.9,6.93,6.55
2061,34.35,7.0,44.375,0.031,0.9478,0.19,5.14,-0.29,6.607,-0.00505,0.01809,0.25,0.25,-0.49805,0.49927,6.84,5.77,6.93,6.89
2062,34.3667,7.0,44.392,0.031,0.9417,0.09,5.82,-0.29,5.308,-0.0025,0.01977,-0.63,0.0,-0.49627,0.50003,6.63,2.76,6.81,5.03
2063,34.3833,7.0,44.409,0.033,0.94,-0.16,6.13,-0.29,7.133,-0.00555,0.01819,0.39,0.39,-0.49585,0.49657,5.69,7.66,7.85,7.33
2064,34.4,7.0,44.427,0.034,0.9405,-0.06,6.13,-0.22,6.885,-0.0114,0.01006,2.72,2.72,-0.50023,0.4951,7.04,6.64,6.93,6.93
2065,34.4167,7.0,44.443,0.035,0.9408,-0.13,6.15,-0.2,8.066,-0.00945,-0.00146,2.94,2.94,-0.49855,0.49537,6.71,9.02,9.29,7.24
2066,34.4333,7.0,44.46,0.036,0.9396,-0.2,6.05,-0.25,5.595,-0.00784,-0.00941,3.01,3.01,-0.49981,0.49824,6.75,4.77,4.16,6.7
2067,34.45,7.0,44.476,0.037,0.9403,-0.1,6.1,-0.12,6.927,-0.01089,-0.01966,4.64,4.64,-0.50098,0.49636,7.17,6.29,6.75,7.5
2068,34.4667,7.0,44.492,0.036,0.9402,-0.02,6.13,-0.07,6.162,-0.01146,-0.02388,5.11,5.11,-0.50005,0.49486,7.91,5.34,4.92,6.48
2069,34.4833,7.0,44.508,0.035,0.9404,-0.04,6.06,-0.14,6.736,-0.00387,-0.02242,2.73,2.11,-0.49476,0.49716,6.51,6.5,7.03,6.91
2070,34.5,7.0,44.524,0.035,0.9402,-0.01,6.12,-0.19,8.252,0.00044,-0.01356,0.82,0.0,-0.49242,0.49913,7.25,11.25,6.98,7.54
2071,34.5167,7.0,44.54,0.035,0.9401,0.16,6.13,-0.16,6.762,-0.00448,-0.00482,1.68,0.0,-0.49727,0.49905,6.61,6.57,6.94,6.93
2072,34.5333,7.0,44.555,0.034,0.9402,0.23,6.02,-0.19,6.954,-0.00482,0.00052,1.41,0.0,-0.4993,0.50075,6.97,6.78,6.97,7.09
2073,34.55,7.0,44.57,0.034,0.9401,-0.0,6.08,-0.19,6.872,-0.00469,0.0037,1.15,0.0,-0.49858,0.50016,6.96,6.95,7.23,6.34
2074,34.5667,7.0,44.586,0.034,0.9402,-0.05,6.1,-0.17,6.489,-0.00692,0.00733,1.56,1.56,-0.50025,0.4996,7.07,4.53,6.95,7.4
2075,34.5833,7.0,44.602,0.034,0.9399,0.05,6.12,-0.23,6.935,-0.00858,0.00941,1.91,1.91,-0.50068,0.49838,9.04,6.34,5.57,6.78
2076,34.6,7.0,44.618,0.034,0.94,-0.01,6.03,-0.35,5.978,-0.00499,0.00713,1.0,0.0,-0.49759,0.49887,6.77,5.06,6.1,5.98
2077,34.6167,7.0,44.634,0.033,0.9398,-0.07,6.11,-0.4,6.974,-0.00253,0.00322,0.53,0.0,-0.4964,0.50014,6.02,8.18,6.84,6.86
2078,34.6333,7.0,44.65,0.034,0.9397,0.14,6.14,-0.33,6.844,-0.00602,0.00125,1.72,1.72,-0.49989,0.50014,6.63,6.87,6.97,6.91
2079,34.65,7.0,44.665,0.034,0.9403,0.18,6.02,-0.36,6.924,-0.00587,2e-05,1.76,1.76,-0.4998,0.5002,6.91,6.91,6.92,6.96
2080,34.6667,7.0,44.681,0.034,0.9396,0.29,5.82,-0.35,6.356,-0.00603,-0.00137,1.91,1.91,-0.50013,0.50037,6.84,6.56,5.2,6.82
2081,34.6833,7.0,44.697,0.034,0.9376,0.28,5.71,-0.38,6.785,-0.00608,-0.00034,1.85,1.85,-0.49995,0.50014,6.91,6.92,6.88,6.42
2082,34.7,7.0,44.712,0.033,0.9353,0.04,5.48,-0.45,6.926,-0.00587,0.00248,1.59,1.59,-0.50052,0.50092,6.81,6.48,7.6,6.81
2083,34.7167,7.0,44.728,0.033,0.933,-0.22,5.18,-0.38,7.118,-0.00643,0.0007,1.88,1.88,-0.49986,0.4997,6.89,6.98,7.74,6.86
2084,34.7333,7.0,44.742,0.033,0.9293,-0.25,4.62,-0.22,7.121,-0.00752,-0.00452,2.57,2.57,-0.50056,0.4993,7.14,7.68,6.83,6.83
2085,34.75,7.0,44.757,0.033,0.9247,-0.14,3.92,-0.01,7.005,-0.00771,-0.00572,2.71,2.71,-0.50082,0.49938,7.6,7.11,6.74,6.57
2086,34.7667,7.0,44.77,0.031,0.9186,-0.07,3.22,0.18,6.916,-0.00668,-0.00587,2.41,2.41,-0.49996,0.49955,7.59,6.75,6.76,6.57
2087,34.7833,7.0,44.784,0.03,0.9149,0.02,3.04,0.18,8.308,-0.00183,-0.00084,0.61,0.0,-0.49754,0.50197,1.87,9.56,16.59,5.21
2088,34.8,7.0,44.797,0.03,0.9147,0.01,3.21,0.22,7.285,-0.00802,-0.00274,2.6,2.6,-0.50003,0.49828,9.31,6.91,7.26,5.65
2089,34.8167,7.0,44.812,0.03,0.913,0.08,3.39,0.17,6.437,-0.00637,-0.00292,2.12,2.12,-0.50011,0.50001,7.0,6.1,4.99,7.65
2090,34.8333,7.0,44.828,0.03,0.9107,0.24,3.52,0.24,7.135,-0.00644,-0.00258,2.11,2.11,-0.49953,0.49936,6.74,10.26,6.75,4.78
2091,34.85,7.0,44.844,0.029,0.9071,-0.07,4.04,0.2,3.544,-0.00456,0.00078,1.31,0.0,-0.49864,0.50036,-0.72,3.29,7.06,4.55
2092,34.8667,7.0,44.86,0.029,0.9069,0.0,4.28,0.14,7.839,-0.00725,0.00116,2.09,2.09,-0.49583,0.49485,7.87,7.21,8.11,8.16
2093,34.8833,7.0,44.876,0.029,0.9081,0.01,4.09,0.16,7.457,-0.01127,-0.0037,3.64,3.64,-0.49671,0.49171,6.82,7.07,8.95,6.99
2094,34.9,7.0,44.892,0.028,0.9087,-0.15,3.93,-0.12,6.794,-0.00932,-0.01096,3.56,3.56,-0.49403,0.49098,6.76,6.95,6.69,6.78
2095,34.9167,7.0,44.907,0.027,0.9081,-0.08,4.07,-0.27,6.494,-0.01616,-0.01802,6.11,6.11,-0.49848,0.48859,6.84,5.93,6.87,6.33
2096,34.9333,7.0,44.923,0.025,0.9074,-0.0,4.16,-0.21,6.543,-0.01523,-0.02496,6.32,6.32,-0.5001,0.49114,6.53,6.31,6.74,6.6
2097,34.95,7.0,44.94,0.024,0.9064,0.13,4.14,-0.27,8.789,-0.01026,-0.0259,4.89,4.89,-0.49709,0.49311,7.36,7.82,8.49,11.49
2098,34.9667,7.0,44.955,0.022,0.9065,0.07,4.09,-0.13,7.695,-0.00439,-0.02262,2.9,1.89,-0.49674,0.49862,9.22,6.84,6.94,7.78
2099,34.9833,7.0,44.971,0.021,0.907,0.17,4.11,-0.1,6.815,-0.00443,-0.017,2.52,0.0,-0.49731,0.49915,7.13,6.94,6.88,6.31
2100,35.0,7.0,44.987,0.019,0.9062,0.33,4.14,-0.09,5.089,-0.00406,-0.00754,1.75,0.0,-0.49792,0.50013,7.06,5.69,1.0,6.6
2101,35.0167,7.0,45.003,0.018,0.9054,0.41,4.02,-0.14,5.804,-0.00168,0.00122,0.42,0.0,-0.49684,0.50143,6.76,4.45,5.31,6.7
2102,35.0333,7.0,45.019,0.018,0.9059,0.4,4.19,-0.06,6.605,-0.00641,0.01111,1.14,1.14,-0.49991,0.49978,6.07,7.04,6.97,6.33
2103,35.05,7.0,45.036,0.018,0.9061,0.4,4.17,-0.02,6.824,-0.00596,0.01931,0.43,0.43,-0.49979,0.5001,7.27,6.98,6.59,6.46
2104,35.0667,7.0,45.052,0.017,0.9053,0.4,4.05,-0.09,7.117,-0.006,0.02137,0.31,0.31,-0.49974,0.5,6.87,7.53,6.84,7.23
2105,35.0833,7.0,45.068,0.017,0.9047,0.39,4.15,-0.07,8.468,-0.00655,0.01658,0.8,0.8,-0.49922,0.49893,5.63,9.17,11.51,7.57
2106,35.1,7.0,45.084,0.017,0.9058,0.44,4.15,0.07,6.832,-0.00661,0.01235,1.12,1.12,-0.50008,0.49973,7.05,6.45,6.97,6.85
2107,35.1167,7.0,45.1,0.016,0.9058,0.44,4.11,0.13,6.929,-0.00704,0.0078,1.57,1.57,-0.49996,0.49919,6.98,7.08,6.67,6.99
2108,35.1333,7.0,45.116,0.015,0.9046,0.49,4.04,0.09,6.681,-0.00275,0.00576,0.42,0.0,-0.49739,0.5009,7.35,5.42,7.13,6.83
2109,35.15,7.0,45.132,0.014,0.9045,0.66,4.14,0.12,6.205,-0.00629,0.00519,1.52,1.52,-0.49957,0.49955,5.07,6.27,6.86,6.62
2110,35.1667,7.0,45.148,0.012,0.9049,0.69,4.12,0.11,6.974,-0.00609,0.00443,1.52,1.52,-0.50001,0.50019,6.98,7.02,6.92,6.98
2111,35.1833,7.0,45.164,0.011,0.9046,0.78,3.96,0.05,6.544,-0.00656,0.00332,1.74,1.74,-0.49969,0.4994,6.71,5.37,7.11,6.98
2112,35.2,7.0,45.18,0.01,0.9018,0.82,3.96,-0.04,5.217,-0.00511,0.00441,1.22,1.22,-0.49989,0.50106,3.59,7.16,3.0,7.12
2113,35.2167,7.0,45.197,0.01,0.9002,0.91,3.66,0.15,9.479,-0.00901,0.00142,2.6,2.6,-0.50058,0.49784,8.42,9.99,12.52,6.98
2114,35.2333,7.0,45.213,0.008,0.898,0.8,3.33,0.14,6.011,-0.0072,0.00108,2.08,2.08,-0.49963,0.4987,-1.2,8.5,9.84,6.91
2115,35.25,7.0,45.228,0.006,0.8941,0.64,2.98,0.16,5.902,-0.00613,-0.00252,2.02,2.02,-0.49936,0.4995,4.99,4.87,6.87,6.88
2116,35.2667,7.0,45.243,0.005,0.8898,0.95,2.34,0.39,7.043,-0.00793,-0.00391,2.65,2.65,-0.50021,0.49854,8.03,6.77,6.74,6.62
2117,35.2833,7.0,45.257,0.003,0.8843,0.91,1.53,0.45,7.168,-0.00495,-0.00227,1.64,0.0,-0.49932,0.50064,6.55,6.78,8.76,6.57
2118,35.3,7.0,45.27,0.002,0.881,1.23,0.95,0.36,6.155,-0.00797,-0.00345,2.63,2.63,-0.5018,0.50011,6.66,4.62,6.67,6.67
2119,35.3167,7.0,45.284,-0.0,0.8791,1.56,0.69,0.5,4.109,-0.00649,-0.00446,2.26,2.26,-0.49968,0.49946,6.83,6.6,-4.01,7.02
2120,35.3333,7.0,45.296,-0.004,0.8849,1.72,0.45,0.46,6.787,0.00212,0.00752,-1.16,0.0,-0.49066,0.49905,7.04,7.16,5.93,7.02
2121,35.35,7.0,45.309,-0.007,0.8881,1.93,0.07,0.37,6.503,0.00557,0.01976,-3.05,-3.0,-0.48628,0.49812,6.75,6.74,6.63,5.89
2122,35.3667,7.0,45.321,-0.009,0.8893,2.18,-0.36,0.26,6.79,0.00564,0.02949,-3.76,-3.76,-0.48593,0.49784,6.69,8.98,9.43,2.06
2123,35.3833,7.0,45.334,-0.012,0.8897,2.21,-0.47,0.03,5.725,0.00796,0.0423,-5.35,-5.35,-0.48621,0.50043,6.88,5.4,5.9,4.71
2124,35.4,7.0,45.349,-0.014,0.8906,2.17,-0.37,-0.12,8.31,0.00996,0.05256,-6.67,-6.67,-0.48424,0.50047,8.87,10.97,7.13,6.27
2125,35.4167,7.0,45.364,-0.015,0.8909,2.18,-0.47,-0.11,6.926,0.00846,0.06315,-6.96,-6.96,-0.48564,0.50037,6.65,7.55,7.05,6.45
2126,35.4333,7.0,45.379,-0.015,0.8896,2.15,-0.53,-0.14,6.565,0.00757,0.07003,-7.17,-7.17,-0.48572,0.49956,6.63,6.62,6.69,6.33
2127,35.45,7.0,45.395,-0.016,0.8903,2.19,-0.48,-0.07,6.451,0.00506,0.06466,-6.04,-6.04,-0.48875,0.50008,6.46,6.43,6.69,6.22
2128,35.4667,7.0,45.411,-0.016,0.8906,2.18,-0.45,-0.11,6.066,0.0033,0.05456,-4.81,-4.81,-0.49065,0.50022,7.57,5.7,4.53,6.46
2129,35.4833,7.0,45.427,-0.017,0.8901,2.21,-0.52,-0.14,7.053,0.00297,0.04527,-4.06,-4.06,-0.49077,0.50002,6.82,7.39,7.14,6.86
2130,35.5,7.0,45.443,-0.017,0.8889,2.28,-0.52,-0.16,7.764,-0.00183,0.02977,-1.53,-1.06,-0.49623,0.50067,6.89,7.81,10.31,6.05
2131,35.5167,7.0,45.459,-0.017,0.8899,2.15,-0.46,-0.12,6.766,-0.00305,0.01282,0.02,0.0,-0.49745,0.50067,7.1,6.46,6.93,6.57
2132,35.5333,7.0,45.476,-0.016,0.8898,2.03,-0.49,-0.14,6.965,-0.00497,-0.00254,1.67,0.0,-0.49911,0.50041,6.83,6.79,7.25,6.99
2133,35.55,7.0,45.492,-0.015,0.8883,2.0,-0.57,-0.08,6.121,-0.00631,-0.0165,3.05,3.0,-0.50003,0.49999,6.81,3.83,6.83,7.01
2134,35.5667,7.0,45.508,-0.016,0.8887,2.21,-0.5,-0.05,7.965,-0.00816,-0.02811,4.42,4.42,-0.50019,0.4983,9.17,6.21,5.6,10.88
2135,35.5833,7.0,45.524,-0.017,0.89,2.14,-0.5,-0.07,6.788,-0.00579,-0.03409,4.12,4.12,-0.49983,0.50031,6.83,7.21,6.78,6.33
2136,35.6,7.0,45.54,-0.018,0.8896,2.18,-0.57,-0.16,6.86,-0.00424,-0.03742,3.89,3.89,-0.49963,0.50166,6.67,6.68,7.58,6.51
2137,35.6167,7.0,45.556,-0.018,0.8886,2.31,-0.59,-0.23,6.366,-0.00577,-0.03698,4.32,4.32,-0.50007,0.50057,6.75,5.35,7.43,5.93
2138,35.6333,7.0,45.572,-0.019,0.8896,2.21,-0.51,-0.2,7.067,-0.00584,-0.03542,4.23,4.23,-0.50009,0.50051,6.75,7.69,7.34,6.48
2139,35.65,7.0,45.589,-0.019,0.8898,2.14,-0.54,-0.23,6.935,-0.00515,-0.03136,3.74,3.74,-0.49976,0.50088,6.77,7.19,7.08,6.69
2140,35.6667,7.0,45.605,-0.018,0.8882,2.08,-0.61,-0.24,6.564,-0.00607,-0.02735,3.73,3.73,-0.50016,0.50036,6.75,5.88,6.76,6.87
2141,35.6833,7.0,45.621,-0.019,0.8885,2.28,-0.53,-0.22,5.801,-0.00752,-0.02341,3.89,3.89,-0.49995,0.49871,8.12,5.45,2.96,6.67
2142,35.7,7.0,45.637,-0.02,0.8902,2.26,-0.53,-0.25,7.082,-0.00144,-0.01613,1.56,0.89,-0.49425,0.49907,6.7,7.4,7.58,6.65
2143,35.7167,7.0,45.653,-0.021,0.8898,2.27,-0.61,-0.35,6.824,-0.0,-0.00984,0.69,0.0,-0.49434,0.50061,6.92,6.85,6.92,6.6
2144,35.7333,7.0,45.67,-0.022,0.8874,2.24,-0.71,-0.46,7.002,-0.00322,-0.00603,1.39,0.0,-0.49717,0.50022,6.92,7.14,6.95,7.0
2145,35.75,7.0,45.686,-0.023,0.8855,2.28,-1.08,-0.4,7.186,-0.00602,-0.00549,2.19,2.19,-0.49992,0.50017,6.89,7.47,7.38,7.0
2146,35.7667,7.0,45.701,-0.024,0.8827,2.23,-1.49,-0.25,6.981,-0.00644,-0.00616,2.36,2.36,-0.50078,0.50061,6.85,7.11,7.11,6.85
2147,35.7833,7.0,45.715,-0.025,0.8789,2.22,-1.83,-0.11,7.205,-0.00078,2e-05,0.23,0.0,-0.49523,0.50071,6.84,10.83,4.3,6.85
2148,35.8,7.0,45.728,-0.026,0.8798,2.54,-1.89,-0.37,6.907,-0.0069,0.00065,2.03,2.03,-0.50069,0.50006,6.65,5.06,8.86,7.05
2149,35.8167,7.0,45.737,-0.029,0.8844,2.13,-2.21,-1.05,6.229,-0.00551,-0.00361,1.91,1.91,-0.49961,0.50037,6.32,5.21,6.78,6.61
2150,35.8333,7.0,45.745,-0.031,0.8889,1.9,-2.72,-1.41,6.798,-0.00627,-0.00963,2.56,2.56,-0.50018,0.50017,6.53,6.75,6.96,6.95
2151,35.85,7.0,45.754,-0.033,0.8923,1.87,-3.34,-1.74,6.646,-0.00621,-0.01155,2.67,2.67,-0.49997,0.50003,6.56,6.71,6.57,6.74
2152,35.8667,7.0,45.763,-0.035,0.896,1.95,-3.78,-2.0,6.689,-0.0053,-0.00942,2.25,2.25,-0.49879,0.49976,6.54,6.13,7.36,6.73
2153,35.8833,7.0,45.773,-0.038,0.899,2.13,-4.18,-2.2,4.16,-0.00693,-0.00879,2.69,2.69,-0.50068,0.50002,6.86,5.02,-2.14,6.9
2154,35.9,7.0,45.784,-0.041,0.9017,2.26,-4.6,-2.39,7.042,-0.00651,-0.01362,2.91,2.91,-0.50024,0.5,6.7,7.84,6.83,6.8
2155,35.9167,7.0,45.794,-0.045,0.903,2.5,-5.09,-2.59,9.092,-0.00604,-0.0111,2.59,2.59,-0.50114,0.50137,6.6,11.32,11.84,6.61
2156,35.9333,7.0,45.805,-0.048,0.9053,2.78,-5.39,-2.82,6.223,-0.0063,-0.01058,2.63,2.63,-0.49993,0.4999,6.57,6.71,6.85,4.76
2157,35.95,7.0,45.818,-0.05,0.9075,2.83,-5.6,-2.94,7.353,-0.00444,-0.00743,1.85,0.0,-0.49928,0.50111,6.7,6.74,10.91,5.06
2158,35.9667,7.0,45.831,-0.051,0.9084,2.94,-5.8,-3.09,6.874,-0.0048,-0.00508,1.8,0.0,-0.49913,0.5006,6.92,6.91,7.82,5.84
2159,35.9833,7.0,45.846,-0.053,0.9082,3.01,-5.99,-3.25,6.847,-0.00384,-0.00298,1.36,0.0,-0.49843,0.50086,6.9,6.89,7.84,5.75
2160,36.0,7.0,45.861,-0.053,0.9084,2.84,-5.88,-3.29,6.782,-0.00596,-0.00163,1.9,1.9,-0.50001,0.50032,6.94,6.74,7.42,6.02
2161,36.0167,7.0,45.876,-0.054,0.9095,2.75,-5.85,-3.18,7.189,-0.00428,0.00086,1.22,0.0,-0.49809,0.50008,6.93,7.09,7.92,6.82
2162,36.0333,7.0,45.892,-0.055,0.9093,2.79,-5.98,-3.08,7.012,-0.00558,0.00123,1.59,1.59,-0.49929,0.49998,6.93,6.95,7.19,6.98
2163,36.05,7.0,45.908,-0.055,0.9078,2.96,-6.1,-3.0,6.556,-0.00588,0.00152,1.66,1.66,-0.50128,0.50167,7.09,6.71,5.38,7.05
2164,36.0667,7.0,45.923,-0.056,0.9082,3.09,-5.99,-2.88,6.795,-0.0068,-0.00109,2.12,2.12,-0.50093,0.5004,6.94,5.44,7.82,6.98
2165,36.0833,7.0,45.939,-0.057,0.9095,3.14,-6.1,-2.71,6.894,-0.00603,-0.00223,1.97,1.97,-0.49955,0.49979,6.89,6.58,7.15,6.96
2166,36.1,7.0,45.955,-0.058,0.9088,3.28,-6.25,-2.58,6.866,-0.00599,-0.00417,2.09,2.09,-0.50006,0.50035,6.95,6.75,6.82,6.95
2167,36.1167,7.0,45.97,-0.059,0.908,3.22,-6.13,-2.53,6.727,-0.00641,-0.00413,2.21,2.21,-0.50041,0.50027,6.93,6.41,7.22,6.34
