f,t,cmd_vel,x,y,z,roll,pitch,yaw,wheel_mean,e,edot_f,tau_pd_raw,tau,qL,qR,wvFL,wvRL,wvFR,wvRR
2111,35.1833,13.0,62.934,0.114,1.0518,-2.59,-5.29,-3.07,17.019,0.0,0.0,-0.0,0.0,0.0,0.0,29.2,12.97,12.96,12.96
2112,35.2,13.0,62.952,0.112,1.0514,-2.42,-5.31,-3.0,11.552,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,7.19,13.01,13.01
2113,35.2167,13.0,62.971,0.111,1.0503,-2.24,-5.25,-2.9,14.198,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,13.0,12.98,17.81
2114,35.2333,13.0,62.991,0.109,1.0481,-2.06,-5.17,-2.81,9.504,0.0,0.0,-0.0,0.0,0.0,0.0,12.65,10.18,12.64,2.54
2115,35.25,13.0,63.011,0.109,1.0487,-1.93,-4.9,-2.98,12.1,0.0,0.0,-0.0,0.0,0.0,0.0,13.87,12.51,12.47,9.54
2116,35.2667,13.0,63.031,0.109,1.0473,-1.94,-4.94,-3.06,11.534,0.0,0.0,-0.0,0.0,0.0,0.0,12.9,12.87,12.88,7.49
2117,35.2833,13.0,63.053,0.109,1.0491,-2.07,-5.04,-3.07,11.384,0.0,0.0,-0.0,0.0,0.0,0.0,9.48,13.0,13.0,10.06
2118,35.3,13.0,63.075,0.109,1.0499,-2.0,-5.31,-3.07,13.288,0.0,0.0,-0.0,0.0,0.0,0.0,13.14,14.36,13.07,12.59
2119,35.3167,13.0,63.096,0.108,1.051,-1.94,-5.18,-3.01,11.821,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,12.97,12.98,8.36
2120,35.3333,13.0,63.118,0.108,1.05,-1.86,-5.14,-3.0,12.278,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,13.01,13.02,10.06
2121,35.35,13.0,63.14,0.108,1.0486,-2.07,-5.13,-2.98,11.206,0.0,0.0,-0.0,0.0,0.0,0.0,7.13,12.74,12.74,12.21
2122,35.3667,13.0,63.163,0.108,1.0507,-1.78,-4.75,-2.63,11.462,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,7.93,13.04,11.86
2123,35.3833,13.0,63.187,0.106,1.0509,-1.36,-4.63,-2.31,9.69,0.0,0.0,-0.0,0.0,0.0,0.0,13.19,19.05,13.25,-6.73
2124,35.4,13.0,63.207,0.102,1.0545,-0.56,-4.83,-1.84,12.855,0.0,0.0,-0.0,0.0,0.0,0.0,21.04,13.18,13.15,4.06
2125,35.4167,13.0,63.214,0.095,1.063,0.46,-5.13,-1.9,9.61,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,13.04,12.98,-0.59
2126,35.4333,13.0,63.222,0.088,1.0703,1.15,-5.32,-2.11,10.622,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.94,12.99,3.57
2127,35.45,13.0,63.232,0.082,1.0765,1.67,-5.58,-2.32,10.826,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.95,13.02,4.35
2128,35.4667,13.0,63.242,0.078,1.0816,2.05,-5.93,-2.51,11.019,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.96,13.02,5.1
2129,35.4833,13.0,63.254,0.074,1.0851,2.29,-6.38,-2.68,10.591,0.0,0.0,-0.0,0.0,0.0,0.0,12.92,12.91,12.95,3.57
2130,35.5,13.0,63.266,0.071,1.0878,2.31,-6.63,-2.97,10.947,0.0,0.0,-0.0,0.0,0.0,0.0,12.96,12.96,13.01,4.85
2131,35.5167,13.0,63.279,0.07,1.0896,2.15,-6.91,-3.26,11.076,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.99,13.0,5.32
2132,35.5333,13.0,63.293,0.069,1.0903,1.86,-7.31,-3.49,11.328,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.99,13.01,6.33
2133,35.55,13.0,63.308,0.069,1.0894,1.51,-7.8,-3.66,12.245,0.0,0.0,-0.0,0.0,0.0,0.0,13.1,13.11,13.12,9.65
2134,35.5667,13.0,63.325,0.071,1.0886,0.88,-8.14,-3.81,11.472,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.95,12.94,7.05
2135,35.5833,13.0,63.342,0.073,1.0869,0.2,-8.47,-3.93,11.772,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.99,12.98,8.13
2136,35.6,13.0,63.361,0.077,1.0845,-0.53,-8.97,-3.89,11.715,0.0,0.0,-0.0,0.0,0.0,0.0,8.54,12.89,12.91,12.52
2137,35.6167,13.0,63.381,0.08,1.0859,-1.15,-9.51,-3.76,12.808,0.0,0.0,-0.0,0.0,0.0,0.0,16.46,9.25,13.13,12.4
2138,35.6333,13.0,63.402,0.08,1.0885,-1.1,-9.64,-3.51,12.921,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.68,13.0,13.0
2139,35.65,13.0,63.423,0.08,1.0891,-1.07,-9.95,-3.24,15.785,0.0,0.0,-0.0,0.0,0.0,0.0,13.39,28.22,12.86,8.68
2140,35.6667,13.0,63.445,0.08,1.0907,-1.01,-10.06,-3.04,14.323,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.09,13.32,18.9
2141,35.6833,13.0,63.468,0.08,1.0915,-1.11,-10.21,-2.74,13.194,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,14.7,13.8,11.26
2142,35.7,13.0,63.491,0.08,1.0922,-1.01,-10.25,-2.39,10.459,0.0,0.0,-0.0,0.0,0.0,0.0,13.07,9.46,13.08,6.23
2143,35.7167,13.0,63.516,0.081,1.0922,-0.9,-10.27,-2.09,12.211,0.0,0.0,-0.0,0.0,0.0,0.0,13.23,13.2,13.27,9.15
2144,35.7333,13.0,63.541,0.082,1.0922,-1.07,-10.08,-1.93,10.804,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,4.26,13.01,12.96
2145,35.75,13.0,63.567,0.082,1.0912,-1.12,-10.1,-1.78,11.263,0.0,0.0,-0.0,0.0,0.0,0.0,12.91,10.74,13.01,8.39
2146,35.7667,13.0,63.59,0.081,1.0927,-0.14,-8.69,-0.81,11.366,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,6.43,13.01,13.01
2147,35.7833,13.0,63.614,0.079,1.0927,0.77,-7.82,-0.13,11.436,0.0,0.0,-0.0,0.0,0.0,0.0,12.75,7.22,12.86,12.91
2148,35.8,13.0,63.637,0.076,1.0929,1.48,-6.74,0.36,14.67,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,26.79,12.89,5.99
2149,35.8167,13.0,63.66,0.075,1.0971,1.74,-5.92,0.31,14.189,0.0,0.0,-0.0,0.0,0.0,0.0,7.53,28.03,12.7,8.49
2150,35.8333,13.0,63.683,0.074,1.1016,1.81,-5.56,0.35,12.197,0.0,0.0,-0.0,0.0,0.0,0.0,12.95,12.95,12.96,9.93
2151,35.85,13.0,63.706,0.073,1.1044,1.87,-5.34,0.35,13.344,0.0,0.0,-0.0,0.0,0.0,0.0,13.28,13.32,13.31,13.46
2152,35.8667,13.0,63.73,0.074,1.1058,1.88,-5.3,0.36,12.21,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,13.02,13.02,9.79
2153,35.8833,13.0,63.745,0.072,1.1159,2.71,-6.3,0.87,12.354,0.0,0.0,-0.0,0.0,0.0,0.0,13.55,13.01,13.01,9.85
2154,35.9,13.0,63.761,0.069,1.1265,3.03,-7.15,0.69,11.909,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,12.94,12.92,8.77
2155,35.9167,13.0,63.777,0.066,1.1348,3.28,-7.99,0.49,12.969,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.94,12.98,12.95
2156,35.9333,13.0,63.793,0.063,1.1407,3.52,-8.83,0.27,11.372,0.0,0.0,-0.0,0.0,0.0,0.0,12.82,12.69,12.79,7.19
2157,35.95,13.0,63.81,0.061,1.1463,3.5,-9.53,0.03,11.942,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,12.96,13.04,8.75
2158,35.9667,13.0,63.827,0.06,1.1499,3.44,-10.26,-0.2,10.9,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.97,13.04,4.59
2159,35.9833,13.0,63.846,0.061,1.1533,3.18,-10.85,-0.45,11.874,0.0,0.0,-0.0,0.0,0.0,0.0,12.92,12.9,12.98,8.69
2160,36.0,13.0,63.865,0.062,1.1548,2.85,-11.43,-0.71,12.961,0.0,0.0,-0.0,0.0,0.0,0.0,12.96,12.94,12.99,12.96
2161,36.0167,13.0,63.884,0.063,1.1545,2.42,-11.97,-0.95,11.777,0.0,0.0,-0.0,0.0,0.0,0.0,13.03,13.02,13.06,8.0
2162,36.0333,13.0,63.903,0.065,1.1536,1.76,-12.35,-1.19,12.4,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.95,12.96,10.75
2163,36.05,13.0,63.924,0.066,1.1539,1.47,-12.34,-1.28,11.819,0.0,0.0,-0.0,0.0,0.0,0.0,12.95,8.42,12.93,12.98
2164,36.0667,13.0,63.945,0.067,1.1536,1.32,-12.29,-1.37,11.693,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,7.59,13.09,13.09
2165,36.0833,13.0,63.966,0.066,1.1534,1.38,-12.03,-1.36,13.028,0.0,0.0,-0.0,0.0,0.0,0.0,12.88,13.26,13.0,12.97
2166,36.1,13.0,63.987,0.065,1.1505,1.44,-11.94,-1.34,12.388,0.0,0.0,-0.0,0.0,0.0,0.0,13.19,10.46,12.95,12.95
2167,36.1167,13.0,64.009,0.063,1.1486,1.72,-11.63,-1.26,9.997,0.0,0.0,-0.0,0.0,0.0,0.0,12.75,8.96,12.89,5.39
2168,36.1333,13.0,64.033,0.062,1.1467,1.72,-11.45,-1.27,9.178,0.0,0.0,-0.0,0.0,0.0,0.0,13.09,-0.31,13.11,10.83
2169,36.15,13.0,64.059,0.061,1.1457,1.82,-11.23,-1.29,10.945,0.0,0.0,-0.0,0.0,0.0,0.0,12.91,9.46,12.92,8.48
2170,36.1667,13.0,64.08,0.059,1.1481,2.63,-9.34,-0.61,11.27,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,6.09,13.02,12.99
2171,36.1833,13.0,64.102,0.057,1.149,3.27,-8.06,-0.1,11.236,0.0,0.0,-0.0,0.0,0.0,0.0,12.81,6.37,12.89,12.88
2172,36.2,13.0,64.123,0.054,1.149,4.05,-6.99,0.38,11.323,0.0,0.0,-0.0,0.0,0.0,0.0,12.87,6.57,12.93,12.92
2173,36.2167,13.0,64.145,0.051,1.1494,4.52,-5.77,0.65,14.574,0.0,0.0,-0.0,0.0,0.0,0.0,13.21,13.08,13.3,18.71
2174,36.2333,13.0,64.167,0.049,1.1522,4.81,-4.88,0.69,10.16,0.0,0.0,-0.0,0.0,0.0,0.0,7.01,13.4,12.88,7.35
2175,36.25,13.0,64.19,0.048,1.1554,4.98,-4.48,0.69,10.317,0.0,0.0,-0.0,0.0,0.0,0.0,8.18,12.63,12.66,7.8
2176,36.2667,13.0,64.213,0.047,1.158,5.14,-4.37,0.7,12.999,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,13.0,13.0,13.0
2177,36.2833,13.0,64.237,0.047,1.1579,5.34,-4.44,0.7,8.962,0.0,0.0,-0.0,0.0,0.0,0.0,12.88,12.88,12.88,-2.79
2178,36.3,13.0,64.261,0.047,1.1577,5.27,-4.31,0.62,11.909,0.0,0.0,-0.0,0.0,0.0,0.0,12.92,12.93,12.91,8.87
2179,36.3167,13.0,64.286,0.048,1.1564,5.22,-4.37,0.52,8.186,0.0,0.0,-0.0,0.0,0.0,0.0,11.02,12.68,12.66,-3.62
2180,36.3333,13.0,64.312,0.049,1.1585,5.16,-4.39,0.49,11.349,0.0,0.0,-0.0,0.0,0.0,0.0,5.7,15.31,12.87,11.51
2181,36.35,13.0,64.339,0.05,1.1601,5.14,-4.72,0.38,12.86,0.0,0.0,-0.0,0.0,0.0,0.0,12.59,12.93,12.96,12.96
2182,36.3667,13.0,64.367,0.049,1.1622,5.1,-4.92,0.19,11.779,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,11.64,13.04,9.41
2183,36.3833,13.0,64.395,0.05,1.1633,5.13,-5.14,-0.12,13.0,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
2184,36.4,13.0,64.423,0.049,1.1639,5.15,-5.09,-0.24,11.66,0.0,0.0,-0.0,0.0,0.0,0.0,13.03,11.63,12.95,9.04
2185,36.4167,13.0,64.452,0.049,1.1632,5.2,-5.16,-0.59,10.184,0.0,0.0,-0.0,0.0,0.0,0.0,12.66,2.59,12.75,12.73
2186,36.4333,13.0,64.482,0.048,1.1623,5.13,-4.9,-0.75,11.842,0.0,0.0,-0.0,0.0,0.0,0.0,13.07,10.87,13.05,10.38
2187,36.45,13.0,64.512,0.047,1.1603,5.04,-4.72,-0.94,12.897,0.0,0.0,-0.0,0.0,0.0,0.0,12.56,12.99,13.02,13.01
2188,36.4667,13.0,64.542,0.046,1.1601,5.15,-4.59,-0.95,15.643,0.0,0.0,-0.0,0.0,0.0,0.0,14.46,21.64,12.73,13.75
2189,36.4833,13.0,64.571,0.046,1.1652,5.2,-5.13,-0.87,12.998,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.99,13.0,13.0
2190,36.5,13.0,64.6,0.046,1.1681,5.12,-5.64,-0.86,12.883,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,13.02,12.99,12.55
2191,36.5167,13.0,64.623,0.046,1.1735,5.91,-4.22,-0.27,11.745,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,7.93,13.02,13.02
2192,36.5333,13.0,64.647,0.044,1.1772,6.38,-3.21,0.27,11.748,0.0,0.0,-0.0,0.0,0.0,0.0,12.6,8.08,13.11,13.21
2193,36.55,13.0,64.67,0.042,1.1794,6.92,-2.44,0.7,11.661,0.0,0.0,-0.0,0.0,0.0,0.0,12.68,7.5,13.2,13.27
2194,36.5667,13.0,64.694,0.04,1.1801,7.5,-1.87,1.01,9.497,0.0,0.0,-0.0,0.0,0.0,0.0,12.74,9.11,13.04,3.1
2195,36.5833,13.0,64.719,0.038,1.1801,8.06,-1.43,1.24,8.251,0.0,0.0,-0.0,0.0,0.0,0.0,12.41,19.16,13.15,-11.71
2196,36.6,13.0,64.744,0.037,1.1799,8.27,-0.89,1.31,12.933,0.0,0.0,-0.0,0.0,0.0,0.0,12.96,12.88,12.96,12.93
2197,36.6167,13.0,64.77,0.037,1.1779,8.37,-0.53,1.33,11.905,0.0,0.0,-0.0,0.0,0.0,0.0,12.91,12.88,12.91,8.93
2198,36.6333,13.0,64.796,0.038,1.1745,8.36,-0.21,1.26,12.982,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.97,13.0,12.97
2199,36.65,13.0,64.823,0.038,1.1755,8.33,-0.22,1.15,11.866,0.0,0.0,-0.0,0.0,0.0,0.0,11.25,12.96,12.95,10.3
2200,36.6667,13.0,64.849,0.039,1.1768,8.22,-0.46,1.08,12.998,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,13.0,13.0,13.0
2201,36.6833,13.0,64.876,0.04,1.1767,8.02,-0.58,0.93,12.006,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,8.77,13.18,13.08
2202,36.7,13.0,64.903,0.041,1.1765,8.23,-0.45,0.88,12.991,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.97,13.01,12.99
2203,36.7167,13.0,64.931,0.042,1.1757,8.18,-0.35,0.82,12.64,0.0,0.0,-0.0,0.0,0.0,0.0,12.04,13.0,12.94,12.58
2204,36.7333,13.0,64.958,0.043,1.1771,8.21,-0.58,0.6,12.995,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,13.0,13.0,12.99
2205,36.75,13.0,64.986,0.044,1.177,7.89,-0.71,0.39,12.66,0.0,0.0,-0.0,0.0,0.0,0.0,13.06,13.06,13.07,11.44
2206,36.7667,13.0,65.015,0.045,1.1767,7.78,-0.61,0.21,12.725,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,11.95,12.98,12.99
2207,36.7833,13.0,65.044,0.045,1.1765,8.02,-0.4,0.18,12.724,0.0,0.0,-0.0,0.0,0.0,0.0,12.88,11.96,13.02,13.03
2208,36.8,13.0,65.073,0.043,1.1754,8.43,-0.57,0.15,12.999,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,13.0,12.99,13.01
2209,36.8167,13.0,65.103,0.043,1.1752,8.4,-0.2,-0.0,11.691,0.0,0.0,-0.0,0.0,0.0,0.0,9.15,12.78,12.7,12.13
2210,36.8333,13.0,65.133,0.044,1.1758,8.51,-0.06,0.31,12.53,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,13.01,13.02,11.11
2211,36.85,13.0,65.163,0.044,1.1762,8.39,-0.03,0.33,12.86,0.0,0.0,-0.0,0.0,0.0,0.0,12.64,12.95,12.99,12.86
2212,36.8667,13.0,65.193,0.044,1.1746,8.42,-0.37,0.24,12.994,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,13.0,13.0,12.99
2213,36.8833,13.0,65.223,0.044,1.174,8.3,-0.08,0.1,11.672,0.0,0.0,-0.0,0.0,0.0,0.0,12.17,8.53,13.06,12.92
2214,36.9,13.0,65.253,0.043,1.176,8.65,0.04,0.08,12.762,0.0,0.0,-0.0,0.0,0.0,0.0,12.61,13.09,13.11,12.24
2215,36.9167,13.0,65.283,0.042,1.1774,8.85,0.21,0.12,12.993,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.98,13.01,12.98
2216,36.9333,13.0,65.313,0.041,1.1762,9.06,0.19,0.11,12.998,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,13.0,13.01,12.99
2217,36.95,13.0,65.344,0.04,1.1739,9.02,0.34,-0.01,12.528,0.0,0.0,-0.0,0.0,0.0,0.0,13.01,13.02,13.01,11.08
2218,36.9667,13.0,65.375,0.04,1.1712,8.72,0.7,-0.28,12.235,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,12.97,12.98,10.01
2219,36.9833,13.0,65.406,0.041,1.1673,8.34,1.07,-0.5,12.873,0.0,0.0,-0.0,0.0,0.0,0.0,12.96,12.07,13.21,13.25
2220,37.0,13.0,65.437,0.04,1.1636,8.42,1.71,-0.58,12.747,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.12,12.98,12.95
2221,37.0167,13.0,65.469,0.038,1.1584,8.55,2.24,-0.59,12.253,0.0,0.0,-0.0,0.0,0.0,0.0,12.78,9.91,13.05,13.27
2222,37.0333,13.0,65.501,0.036,1.1535,8.81,3.0,-0.49,11.956,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.98,12.89,9.02
2223,37.05,13.0,65.533,0.035,1.1475,8.84,3.64,-0.49,12.368,0.0,0.0,-0.0,0.0,0.0,0.0,12.71,12.75,12.76,11.25
2224,37.0667,13.0,65.565,0.037,1.1473,8.42,3.6,-0.41,12.439,0.0,0.0,-0.0,0.0,0.0,0.0,12.17,12.66,12.15,12.77
2225,37.0833,13.0,65.596,0.037,1.1468,8.07,3.67,-0.58,13.248,0.0,0.0,-0.0,0.0,0.0,0.0,14.02,13.01,12.93,13.03
2226,37.1,13.0,65.628,0.039,1.147,8.48,3.66,-0.27,12.932,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,14.0,11.82,12.97
2227,37.1167,13.0,65.659,0.038,1.1478,8.47,3.66,-0.21,13.158,0.0,0.0,-0.0,0.0,0.0,0.0,13.24,15.27,10.99,13.13
2228,37.1333,13.0,65.688,0.037,1.1537,8.56,3.72,-0.55,12.978,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.97,12.93,13.01
2229,37.15,13.0,65.718,0.036,1.1571,8.63,3.59,-0.88,12.992,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.99,12.98,13.0
2230,37.1667,13.0,65.747,0.036,1.1577,8.68,3.27,-1.22,12.001,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,13.01,12.97,9.06
2231,37.1833,13.0,65.777,0.034,1.1557,8.58,2.8,-1.45,12.851,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,13.0,12.98,12.45
2232,37.2,13.0,65.806,0.032,1.1524,8.66,2.56,-1.49,11.873,0.0,0.0,-0.0,0.0,0.0,0.0,12.9,11.12,12.89,10.58
2233,37.2167,13.0,65.836,0.03,1.1499,9.12,2.91,-1.37,11.644,0.0,0.0,-0.0,0.0,0.0,0.0,13.24,12.75,13.25,7.33
2234,37.2333,13.0,65.866,0.027,1.1469,9.33,3.28,-1.28,12.242,0.0,0.0,-0.0,0.0,0.0,0.0,12.64,12.6,12.63,11.1
2235,37.25,13.0,65.897,0.024,1.1437,9.08,3.89,-1.33,12.896,0.0,0.0,-0.0,0.0,0.0,0.0,12.88,12.92,12.92,12.87
2236,37.2667,13.0,65.927,0.022,1.1386,9.13,4.38,-1.42,11.017,0.0,0.0,-0.0,0.0,0.0,0.0,12.93,11.49,12.96,6.7
2237,37.2833,13.0,65.958,0.019,1.1331,9.23,4.96,-1.39,12.101,0.0,0.0,-0.0,0.0,0.0,0.0,12.89,12.73,12.88,9.91
2238,37.3,13.0,65.989,0.017,1.1262,9.32,5.38,-1.45,12.966,0.0,0.0,-0.0,0.0,0.0,0.0,12.95,12.94,12.95,13.02
2239,37.3167,13.0,66.021,0.015,1.1201,9.07,6.34,-1.68,12.821,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,15.59,12.86,9.87
2240,37.3333,13.0,66.053,0.013,1.1137,9.16,7.45,-1.64,13.135,0.0,0.0,-0.0,0.0,0.0,0.0,12.96,11.93,12.85,14.81
2241,37.35,13.0,66.085,0.013,1.1128,9.02,7.37,-1.52,13.91,0.0,0.0,-0.0,0.0,0.0,0.0,12.91,13.15,16.74,12.85
2242,37.3667,13.0,66.114,0.014,1.1193,8.85,6.91,-1.4,12.813,0.0,0.0,-0.0,0.0,0.0,0.0,13.02,12.17,13.09,12.98
2243,37.3833,13.0,66.143,0.015,1.1238,8.85,6.45,-1.26,12.999,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.99,13.0,13.0
2244,37.4,13.0,66.172,0.016,1.1257,8.85,5.85,-1.18,12.992,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.98,13.02,12.98
2245,37.4167,13.0,66.201,0.016,1.1253,8.65,5.32,-1.13,12.785,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.97,12.99,12.25
2246,37.4333,13.0,66.23,0.017,1.123,8.35,4.91,-1.22,12.998,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,13.0,13.01,12.99
2247,37.45,13.0,66.258,0.018,1.118,8.07,4.37,-1.34,12.988,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.98,13.0,12.99
2248,37.4667,13.0,66.287,0.019,1.1103,7.81,3.73,-1.47,12.971,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,12.96,12.98,12.97
2249,37.4833,13.0,66.315,0.02,1.1,7.58,3.01,-1.62,12.956,0.0,0.0,-0.0,0.0,0.0,0.0,12.95,12.95,12.96,12.97
2250,37.5,13.0,66.344,0.018,1.0914,7.98,3.35,-1.3,12.091,0.0,0.0,-0.0,0.0,0.0,0.0,12.93,9.52,12.95,12.96
2251,37.5167,13.0,66.373,0.016,1.0842,8.31,4.21,-1.07,12.826,0.0,0.0,-0.0,0.0,0.0,0.0,13.1,15.31,12.9,9.99
2252,37.5333,13.0,66.402,0.014,1.0771,8.14,5.19,-1.16,12.079,0.0,0.0,-0.0,0.0,0.0,0.0,12.82,12.88,12.85,9.77
2253,37.55,13.0,66.432,0.013,1.0695,8.23,6.11,-1.2,11.96,0.0,0.0,-0.0,0.0,0.0,0.0,12.88,9.05,12.93,12.98
2254,37.5667,13.0,66.462,0.011,1.0618,8.26,7.05,-1.15,12.078,0.0,0.0,-0.0,0.0,0.0,0.0,12.92,12.91,12.92,9.56
2255,37.5833,13.0,66.492,0.009,1.0535,8.39,7.95,-1.15,12.133,0.0,0.0,-0.0,0.0,0.0,0.0,12.9,9.83,12.92,12.89
2256,37.6,13.0,66.524,0.007,1.046,8.48,9.06,-1.08,12.223,0.0,0.0,-0.0,0.0,0.0,0.0,12.89,12.87,12.89,10.25
2257,37.6167,13.0,66.554,0.008,1.0473,8.15,8.87,-1.01,13.069,0.0,0.0,-0.0,0.0,0.0,0.0,13.11,9.47,16.81,12.89
2258,37.6333,13.0,66.58,0.012,1.0549,7.94,8.42,-0.89,12.99,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.99,12.97,13.0
2259,37.65,13.0,66.607,0.016,1.0598,7.73,7.83,-0.81,12.982,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,12.96,12.96,13.0
2260,37.6667,13.0,66.633,0.019,1.0624,7.53,7.26,-0.64,12.615,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,11.45,13.0,13.02
2261,37.6833,13.0,66.66,0.021,1.0649,7.62,7.06,-0.3,12.811,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.26,13.0,12.99
2262,37.7,13.0,66.688,0.022,1.0656,7.9,6.85,0.0,12.99,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.97,13.0,12.99
2263,37.7167,13.0,66.715,0.024,1.0636,8.16,6.47,0.26,12.985,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.98,12.99,12.98
2264,37.7333,13.0,66.743,0.025,1.059,8.4,5.95,0.47,12.971,0.0,0.0,-0.0,0.0,0.0,0.0,12.97,12.96,12.98,12.97
2265,37.75,13.0,66.77,0.026,1.0516,8.63,5.32,0.63,12.957,0.0,0.0,-0.0,0.0,0.0,0.0,12.95,12.96,12.96,12.95
2266,37.7667,13.0,66.798,0.028,1.0416,8.85,4.61,0.73,12.948,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.96,12.95,12.95
2267,37.7833,13.0,66.825,0.029,1.0289,9.06,3.85,0.79,12.944,0.0,0.0,-0.0,0.0,0.0,0.0,12.93,12.96,12.94,12.95
2268,37.8,13.0,66.853,0.032,1.0184,8.53,4.24,0.55,12.17,0.0,0.0,-0.0,0.0,0.0,0.0,12.94,12.98,12.96,9.8
2269,37.8167,13.0,66.882,0.036,1.0088,7.62,5.06,0.14,12.003,0.0,0.0,-0.0,0.0,0.0,0.0,12.91,12.99,12.94,9.18
2270,37.8333,13.0,66.911,0.04,0.9976,6.69,5.62,-0.18,12.155,0.0,0.0,-0.0,0.0,0.0,0.0,12.93,13.09,13.0,9.61
2271,37.85,13.0,66.941,0.042,0.9894,6.57,7.08,0.05,11.902,0.0,0.0,-0.0,0.0,0.0,0.0,12.87,8.78,12.96,12.99
2272,37.8667,13.0,66.971,0.044,0.9787,6.43,7.96,0.19,9.516,0.0,0.0,-0.0,0.0,0.0,0.0,12.71,-0.34,12.83,12.86
2273,37.8833,13.0,67.002,0.046,0.9818,6.16,8.3,0.15,12.35,0.0,0.0,-0.0,0.0,0.0,0.0,12.89,11.35,12.2,12.96
2274,37.9,13.0,67.034,0.047,0.9835,5.89,8.46,0.22,12.341,0.0,0.0,-0.0,0.0,0.0,0.0,12.98,12.14,11.27,12.98
2275,37.9167,13.0,67.064,0.049,0.9896,5.73,8.62,0.05,12.997,0.0,0.0,-0.0,0.0,0.0,0.0,12.99,12.99,13.01,13.0
2276,37.9333,13.0,67.095,0.05,0.9931,5.57,8.59,-0.15,13.0,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
2277,37.95,13.0,67.126,0.052,0.9938,5.4,8.38,-0.37,13.0,0.0,0.0,-0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0
